tracking_id	Endothelium.D0.NTX	Endothelium.1D.NTX	Endothelium.2D.NTX	Endothelium.3D.NTX	Endtoehlium.5D.NTX	Endothelium.6D.NTX	Endothelium.7D.NTX	Endothelium.10D.NTX
Susd5	7.36564	0.186255	0.586846	0.975708	0.281135	0.0198928	0.134997	0.475211
Suv39h1	3.44065	7.10922	5.25405	9.81863	7.68582	16.9628	9.19826	7.06821
Suv39h2	0.219417	0.608698	1.3375	0.347102	1.37855	1.5614	0.37825	0.679575
Suv420h1	5.27186	3.93657	8.15958	4.3629	9.00523	6.09478	2.20118	11.7106
Suv420h2	2.60341	2.84693	4.00597	4.8033	4.73009	5.62111	6.4749	6.33347
Suz12	5.33492	4.93259	13.5371	4.61226	15.9791	13.6614	3.7979	11.5988
Sv2a	0.10531	0.12274	0.362579	0.214331	0.104217	0.0786674	0.0133449	0.138176
Sv2b	0.0548264	0.001	0.001	0.0891325	0.001	0.001	0.001	0.0201606
Sv2c	0.402448	0.00563191	0.001	0.001	0.001	0.001	0.110048	0.001
Sva	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Sval1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Sval2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Sval3	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svep1	0.162853	0.108487	0.698374	0.190901	1.64219	0.527785	3.1485	1.53213
Svil	4.74138	8.18999	7.44338	6.59741	13.0882	10.7601	2.85449	13.9252
Svip	5.30135	1.6111	2.72195	0.654692	1.29419	0.713534	0.743117	1.02021
Svop	0.001	0.001	0.001	0.001	0.001	0.0243736	0.001	0.001
Svopl	0.001	0.0262371	0.0617685	0.209242	0.0592294	0.001	0.001	0.0469066
Svs1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svs2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svs3a	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svs3b	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svs4	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svs5	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Svs6	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Swap70	30.2237	49.0056	50.4099	31.9975	58.4004	50.3891	18.1516	50.1785
Swi5	176.562	114.472	124.618	93.0656	87.8728	157.688	129.428	98.8896
Swsap1	4.4187	7.78232	5.57777	4.28787	4.57613	5.60173	5.81416	5.11185
Swt1	3.07716	1.11781	4.81525	0.869266	5.32089	2.71566	1.28649	4.24569
Syap1	27.1356	7.59905	36.2148	8.94005	25.6973	24.2657	4.79813	23.2729
Sybu	9.20264	3.95009	8.63253	5.18214	7.17328	7.23272	2.30714	11.7254
Syce1	0.0433139	0.0447636	0.314123	0.001	0.001	0.001	0.001	0.0790274
Syce1l	0.001	0.001	0.001	0.001	0.001	0.105536	0.0747921	0.001
Syce2	4.39967	4.61312	5.47603	5.57299	2.20463	6.96435	21.9041	1.67594
Syce3	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Sycn	0.001	0.001	0.001	0.301119	0.001	0.001	0.001	0.001
Sycp1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Sycp1-ps1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Sycp2	0.0204607	0.001	0.0246431	0.0207835	0.188816	0.001	0.0362599	0.0282211
Sycp3	0.0585513	0.001	0.001	0.001	0.136297	0.001	0.0524463	0.0532207
Syde1	7.78609	11.7707	11.0624	9.03657	9.01539	9.85895	7.18384	13.032
Syde2	0.64649	0.0323577	0.127651	0.0538345	0.0978097	0.0138806	0.0469586	0.1754
Syf2	197.875	59.0239	76.2426	76.8323	45.3118	54.449	77.5332	62.5979
Syk	0.892879	5.86167	4.27457	4.9906	11.7548	9.93465	19.3889	9.12229
Sympk	13.9564	41.3891	25.2765	37.1359	26.8767	27.4319	14.137	25.7203
Syn1	0.131174	0.0756234	0.135519	0.0572786	0.12988	0.0489043	1.56395	0.189162
Syn2	2.30214	0.985685	1.45031	3.25643	2.34719	2.28779	1.02618	4.3006
Syn3	0.190303	0.146649	0.15801	0.139787	0.166421	0.20662	0.081339	0.241577
Syna	0.122909	0.001	0.148196	0.001	0.0473493	0.001	0.0545787	0.0939495
Synb	0.001	0.001	0.001	0.0101373	0.001	0.0129725	0.001	0.00912222
Synb	0.001	0.001	0.001	0.0101373	0.001	0.0129725	0.001	0.00912222
Sync	0.180365	0.185239	0.0725657	2.3381	0.139214	0.117153	0.0267547	0.0825311
Syncrip	9.97048	18.6972	30.856	16.7538	41.3961	49.0179	11.2706	33.497
Syndig1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0817977
Syndig1l	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Syne1	6.05769	3.08359	8.51981	4.16322	7.31718	4.83281	5.72508	9.57409
Syne1	1.55016	0.893301	2.3358	0.488027	2.16032	0.869404	0.249633	2.65387
Syne2	3.88938	5.44442	7.49782	3.881	7.09222	4.4455	0.914683	11.6977
Syne3	1.08103	4.99544	3.69184	4.07611	8.08439	5.94038	1.3135	10.2771
Syne4	0.141651	0.001	0.001	0.001	0.001	0.001	0.126559	0.129103
Syngr1	1.41119	0.001	0.001	0.535751	0.624421	0.325374	32.6719	1.16163
Syngr2	63.1851	70.2775	57.0672	75.6524	58.4345	55.8722	154.045	54.0076
Syngr3	0.219643	0.257965	0.15151	0.289153	0.436041	0.325913	0.11174	0.287064
Syngr4	0.001	0.219785	0.339383	0.363664	0.326561	0.17887	0.188573	0.001
Synj1	2.53158	4.14161	6.49085	3.45364	7.83466	5.9929	1.64908	8.15253
Synj2	2.84365	4.94681	4.98591	7.09267	13.1164	9.55034	2.24509	10.8684
Synj2bp	4.33706	2.52428	6.98348	2.25207	7.03414	6.82369	2.78022	7.16625
Synm	14.1691	6.36358	7.08106	3.81264	8.52242	7.05218	2.77507	10.0938
Synpo	9.93595	65.4907	33.758	50.8885	80.8653	61.0675	15.5783	71.0662
Synpo2	9.3414	0.347109	1.05729	2.47553	0.562478	0.159886	0.0792061	0.762912
Synpo2l	0.0300487	0.015322	0.001	6.55131	0.138771	0.0785636	0.0932899	0.137993
Synpr	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Synrg	4.41807	7.44238	6.08152	5.4511	6.97428	4.91794	1.93649	8.00304
Syp	2.01887	2.98968	3.40348	2.73231	0.618892	0.316741	1.10267	1.02537
Sypl	55.4973	17.7405	52.8858	23.9182	49.5475	39.1318	18.1615	35.2057
Sypl2	0.146438	0.0186961	0.001	0.130551	0.0422933	0.001	0.0162489	0.0503971
Sys1	23.2981	33.7121	19.2043	32.6457	13.7351	18.2536	45.7238	13.3776
Syt1	0.001	0.001	0.001	0.001	0.001	0.0161646	0.0438206	0.0113514
Syt10	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0306279
Syt11	5.99123	3.92065	4.45593	6.24313	5.36011	5.35572	5.93044	5.55085
Syt12	0.146376	0.129604	0.001	0.886547	0.167542	0.00591712	0.329243	0.0665532
Syt13	0.0472166	0.0802806	0.001	0.208265	0.001	0.001	0.0418895	0.001
Syt14	0.001	0.001	0.001	0.073682	0.001	0.001	0.001	0.001
Syt15	7.49564	11.08	10.914	10.4723	15.9369	24.2467	6.96727	59.2352
Syt16	0.001	0.0227121	0.001	0.0226483	0.001	0.001	0.0197204	0.001
Syt17	0.001	0.001	0.001	0.198785	0.001	0.001	0.0345287	0.106085
Syt2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Syt3	0.31769	0.0500674	0.117867	0.149728	0.001	0.001	0.0651539	0.0671682
Syt4	0.001	0.001	0.0728261	0.001	0.001	0.001	0.0402063	0.0416292
Syt5	0.001	0.292344	1.1144	0.691526	0.001	0.0460001	0.253005	0.0324372
Syt6	0.001	0.0421373	0.001	0.001	0.001	0.0180098	0.001	0.0357913
Syt7	5.12242	8.57391	5.84484	4.44825	4.03848	3.30603	2.11495	6.36281
Syt8	0.0838675	0.129927	0.304068	0.258656	0.097313	0.216824	0.449056	0.114802
Syt9	0.001	0.001	0.07452	0.0157342	0.0357003	0.001	0.0685719	0.0851846
Sytl1	0.159902	0.001	0.0772157	0.0655058	0.0740782	0.001	1.02512	0.0585075
Sytl2	1.07092	0.384209	0.900649	4.70089	0.904191	0.587743	1.48983	0.511905
Sytl3	0.001	0.001	0.001	0.0741102	0.0973793	0.0342063	0.527577	0.0382928
Sytl4	2.01396	2.54002	3.97511	1.64652	2.78338	2.81839	0.928568	3.59683
Sytl5	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Syvn1	3.18605	11.0811	8.26504	9.65349	10.779	8.24224	12.2729	10.7275
Szrd1	11.5699	51.2898	43.0613	45.1926	44.8166	39.9428	21.8141	37.4121
Szt2	0.639098	1.49436	1.57649	1.48713	2.63224	1.91853	0.667674	3.44825
T	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0547896
T2	0.0354238	0.001	0.001	0.001	0.001	0.045915	0.001	0.001
Taar1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar3	0.001	0.001	0.001	0.0669502	0.001	0.001	0.001	0.001
Taar4	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar5	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar6	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar7a	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar7b	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar7d	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar7e	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar7f	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar8a	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar8b	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar8c	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taar9	0.001	0.001	0.001	0.001	0.001	0.001	0.113844	0.001
Tab1	3.64829	3.75075	3.98108	5.73594	3.01502	4.94469	5.14061	6.26303
Tab2	16.9253	15.6693	20.4754	15.5954	26.0803	20.1989	15.8367	26.4339
Tab3	1.64977	1.2885	2.6783	1.36044	3.00644	2.49654	0.476395	3.21088
Tac1	0.001	0.001	0.001	0.133588	0.001	0.001	0.346658	0.233882
Tac2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tac4	0.001	0.107597	0.001	0.001	0.001	0.001	0.13911	0.001
Tacc1	13.0878	30.7204	25.8759	24.3904	31.76	26.0343	11.2736	34.6282
Tacc2	16.9756	22.6441	11.9766	17.2021	13.7077	10.908	8.07122	16.2911
Tacc3	1.12285	2.13448	6.41181	11.9515	9.37942	30.2382	25.616	6.47017
Taco1	2.01165	7.83793	3.47528	5.47798	4.00584	5.62022	3.03878	5.01935
Tacr1	0.3718	0.449546	0.195942	0.637644	1.52829	2.03823	0.432534	4.87015
Tacr2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0246503
Tacr3	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tacstd2	0.001	0.0724393	0.001	0.0721502	0.244624	0.0912111	1.84955	0.001
Tada1	11.1272	7.82707	10.7836	6.05422	14.8881	15.9814	10.7861	12.0108
Tada2a	3.97725	3.81613	3.96508	3.30193	4.3368	5.13193	6.0776	3.58813
Tada2b	4.12491	5.06514	5.43991	4.51528	5.89523	5.12669	2.20944	5.16039
Tada3	13.2681	14.5393	12.8804	18.173	12.2811	14.0987	14.0445	13.1694
Taf1	3.07125	3.83352	7.25776	3.15969	9.07893	6.93915	2.06976	8.35994
Taf10	213.19	164.381	81.4122	105.388	53.3522	108.68	207.963	48.2514
Taf11	25.7299	18.4359	25.8583	19.2649	16.4421	26.7443	24.4935	22.9336
Taf12	25.8926	24.2615	17.2864	19.9928	14.8444	25.0311	31.9313	17.2133
Taf13	35.0971	8.59178	24.3965	6.12623	11.3709	15.8232	16.6926	11.0044
Taf15	8.27846	14.916	21.6428	12.1723	29.8253	31.7992	11.9825	23.878
Taf1a	3.94544	1.63275	3.53922	1.5502	3.6277	3.52251	1.00811	4.58806
Taf1b	11.4956	4.94316	11.5942	5.25282	7.54522	11.1453	4.00895	9.30356
Taf1c	1.77098	3.58031	2.46496	2.06479	2.8685	2.26434	1.76654	2.41285
Taf1d	18.1413	5.82669	20.1909	5.19349	20.7403	28.8888	13.3943	17.865
Taf2	2.04196	4.79611	7.3792	3.66706	7.87142	8.30834	3.16735	8.17995
Taf3	4.84406	5.80117	4.25198	4.55292	4.66284	4.12585	3.36625	4.84367
Taf4a	3.24958	3.55452	4.69814	3.93857	5.41923	4.32064	2.25805	5.45991
Taf4b	0.611958	2.52665	2.97585	1.6468	4.7855	3.14561	0.703088	2.42734
Taf5	3.46557	2.32866	3.47399	2.65746	3.835	3.4766	1.70006	2.66162
Taf5l	4.82183	15.3415	11.8776	12.4303	15.8337	15.2758	5.31184	13.1161
Taf6	7.7027	16.6785	14.2484	17.3379	15.3409	17.1768	10.7175	14.6255
Taf6l	0.276383	4.42344	1.41679	3.39112	1.79112	3.49616	0.590047	2.20922
Taf7	18.1826	3.96718	12.8341	4.85533	6.77291	6.43403	1.16535	4.80344
Taf7l	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Taf8	6.70831	8.53916	6.45074	7.94355	7.57995	7.84568	7.70291	11.1363
Taf9	51.272	38.4224	61.2116	39.9107	61.6146	101.604	75.0457	48.4197
Taf9b	13.8991	12.8613	21.93	10.9184	14.7734	15.2981	3.21064	13.4837
Tagap	0.813815	0.877173	1.13687	0.559589	1.8404	1.86176	6.40864	1.26521
Tagap1	3.02324	3.12667	4.31888	2.52012	4.58127	4.89423	3.04983	4.98221
Tagln	1271.4	81.9481	94.3498	132.825	59.6455	44.2768	79.1058	113.383
Tagln2	294.229	723.992	659.721	641.913	554.853	728.09	600.31	540.211
Tagln3	0.674023	0.001	0.135971	0.0580577	0.130692	0.0721797	0.251425	0.204335
Tal1	12.3195	7.22969	9.22642	8.23505	11.7096	12.7299	5.70088	16.6647
Tal2	0.286241	0.001	0.001	0.177594	0.133231	0.147069	0.051264	0.208209
Taldo1	131.007	173.353	167.88	112.67	88.2758	125.682	518.213	81.7314
Tamm41	17.7526	17.8171	12.2008	17.9433	6.9059	14.0342	19.9533	9.16815
Tanc1	12.1061	24.5066	20.5002	21.1449	26.7818	15.1848	5.63601	26.4961
Tanc2	4.46959	2.71591	2.88684	2.10277	3.59954	2.09488	3.21439	5.16418
Tango2	3.91566	5.85023	6.44362	6.93671	4.25319	7.91639	13.3816	6.99499
Tango6	1.78275	5.13805	4.19959	4.41067	2.82541	3.21987	1.67513	3.27615
Tank	5.781	2.96692	10.8242	4.17633	13.1004	11.4961	4.60177	10.501
Taok1	3.94393	5.14624	10.6953	4.21773	12.389	7.68884	1.3528	10.8731
Taok2	12.6962	29.2106	24.7507	23.9893	29.2108	27.2735	14.5131	43.5924
Taok3	2.16131	4.04408	3.96806	4.20595	3.44638	3.12509	4.49641	3.9016
Tap1	46.418	42.6949	49.7575	91.505	55.1058	51.5338	93.7535	50.3497
Tap2	53.0138	61.498	75.9642	102.59	59.994	43.0884	68.9055	58.536
Tapbp	146.601	134.772	112.246	235.216	111.343	95.4882	195.422	103.794
Tapbpl	10.2112	11.2496	15.8858	18.7823	10.4886	10.5646	5.77789	13.9651
Tapt1	6.77338	9.5651	12.1128	8.41906	13.1757	11.2865	5.03164	14.1974
Tarbp2	12.5921	15.0066	13.0934	13.7781	11.6349	12.444	17.2873	8.26064
Tardbp	20.428	12.9219	20.5907	9.4301	24.2826	32.8744	27.78	17.6623
Tarm1	0.001	0.001	0.001	0.001	1.64725	0.270581	3.04395	0.001
Tars	17.6578	35.2537	30.9811	24.448	30.0704	39.2686	23.5558	24.0934
Tars2	7.40179	11.8355	10.774	8.87031	10.5446	14.515	11.1691	11.4746
Tarsl2	1.60167	1.21761	2.33494	0.929912	3.14145	4.35148	0.512538	2.87125
Tas1r1	0.001	0.132085	0.207612	0.175629	0.0497538	0.0561143	0.0382351	0.0394708
Tas1r2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas1r3	0.505787	0.189292	0.162563	0.137347	0.0778876	0.396416	0.104728	0.603646
Tas2r102	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r103	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r104	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r105	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r106	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r107	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r108	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r109	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r110	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r113	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r114	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r115	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r116	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r117	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r118	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r119	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r120	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r121	0.001	0.001	0.001	0.001	0.001	0.001	0.0667136	0.001
Tas2r122	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r123	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r124	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r125	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r126	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r129	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r130	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r131	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r134	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r135	0.418927	0.14615	0.33854	0.0725485	0.001	0.001	0.001	0.0632949
Tas2r136	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r137	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r138	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r139	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r140	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tas2r143	0.001	0.0818409	0.378013	0.0811891	0.727913	0.001	0.0700777	0.001
Tas2r144	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tasp1	1.9803	1.00333	1.63945	0.910572	2.20044	1.979	1.12566	1.68642
Tat	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tatdn1	3.08543	2.46801	3.73076	2.31109	3.4747	4.3423	2.7564	3.15332
Tatdn2	9.45237	13.6745	16.4969	13.1252	23.1186	22.9167	5.30996	20.5601
Tatdn3	5.89194	2.58663	8.29822	6.41334	5.45414	7.13853	3.74259	8.28596
Tax1bp1	50.81	17.2354	58.9585	23.4774	47.5587	42.9574	15.8633	50.0527
Tax1bp3	77.3369	80.7262	102.17	102.631	97.596	105.756	40.0181	120.884
Taz	12.3756	9.15212	9.6095	7.95912	10.0167	12.1892	12.2683	12.8827
Tbata	0.001	0.001	0.001	0.001	0.001	0.001	0.0669757	0.001
Tbc1d1	5.12642	16.5913	16.1213	15.2217	25.7595	18.5542	6.66238	16.6248
Tbc1d10a	10.3358	16.7167	16.8706	18.9301	15.5141	11.0746	11.7266	13.4595
Tbc1d10b	9.68651	18.8342	12.7391	17.1753	15.0789	14.366	24.8263	15.2638
Tbc1d10c	0.28233	0.581351	0.596679	0.542836	0.736176	0.594694	4.52833	0.48385
Tbc1d12	2.66647	1.45147	3.46513	1.19286	3.83539	3.15871	0.792357	3.83484
Tbc1d13	5.75367	16.8531	13.4994	11.9625	11.9105	18.1969	23.9696	19.1216
Tbc1d14	3.43066	6.63704	7.0934	5.23733	9.14311	10.7702	8.58735	11.2211
Tbc1d15	11.1663	7.31239	18.2936	9.2037	18.7182	15.1653	5.62509	15.8764
Tbc1d16	0.372705	1.70083	1.87498	1.69818	3.53369	1.95445	0.784919	4.06113
Tbc1d17	25.3616	18.1691	13.508	21.4705	8.56214	10.7627	26.6707	14.9121
Tbc1d19	4.84891	5.32782	9.53958	3.26063	6.56176	8.56179	2.52139	7.19103
Tbc1d2	1.67742	7.97791	5.55378	4.67436	4.72239	4.04933	0.77397	5.14975
Tbc1d20	2.4155	26.1674	20.7957	21.3841	26.1344	22.9809	2.68834	33.8426
Tbc1d21	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tbc1d22a	11.6364	26.2728	21.3517	32.7928	23.0577	20.1175	10.3787	25.7848
Tbc1d22b	2.64665	7.23876	4.00792	6.01245	4.9771	5.31858	4.47155	6.35466
Tbc1d23	2.97966	2.18113	4.3717	2.30807	5.57279	4.9936	2.1265	4.99606
Tbc1d24	0.585199	1.56648	0.857309	0.699297	1.93478	1.66004	0.691732	2.18574
Tbc1d25	1.78273	4.56476	2.62838	4.07128	3.78026	3.77165	2.15707	3.38055
Tbc1d2b	4.52438	9.32513	12.9973	11.1096	14.5714	12.3043	8.19944	17.9127
Tbc1d30	0.480131	0.56131	0.861262	0.632977	2.26252	2.16781	0.751304	2.85562
Tbc1d4	0.951076	0.931588	2.43771	1.51474	3.58219	4.35744	2.14092	4.36624
Tbc1d5	1.742	5.14917	4.57091	4.27647	5.59791	4.64496	2.78402	7.18884
Tbc1d7	4.59017	6.14079	10.6512	6.63472	6.43529	10.4298	11.0721	6.07898
Tbc1d8	4.25393	4.67108	8.40394	10.4923	9.91098	9.86888	7.59058	15.271
Tbc1d8b	1.35778	0.950924	4.9058	1.08921	4.85729	3.73821	0.72355	4.4426
Tbc1d9	2.61782	6.05049	6.42276	3.85893	7.36159	3.91959	2.51103	3.92255
Tbc1d9b	10.4481	26.1793	21.3853	26.6505	23.4355	25.4211	12.1344	34.0043
Tbca	300.437	116.269	212.147	105.094	107.068	218.078	361.644	125.376
Tbcb	123.802	109.212	80.372	79.9764	43.3471	55.3306	153.66	39.8637
Tbcc	12.8102	13.5574	10.4466	14.7425	5.74982	5.52455	14.2478	4.17029
Tbccd1	1.31112	2.45583	2.73354	2.51695	2.36358	3.2149	1.97437	2.95441
Tbcd	4.80552	26.0098	16.0111	19.239	15.3404	17.7236	5.69252	15.4409
Tbce	10.3139	7.51067	10.7579	7.13009	12.943	15.73	10.1345	12.6874
Tbcel	1.5172	5.56885	5.4404	4.18378	5.8083	4.9268	3.28389	7.37292
Tbck	0.244483	2.01473	2.02072	1.35181	1.65404	2.21215	0.108492	2.8562
Tbk1	9.44958	6.72026	16.7569	6.6427	15.0143	15.437	6.62527	15.8758
Tbkbp1	5.19706	25.6077	16.9485	20.7595	16.5298	13.6186	4.45486	18.2474
Tbl1x	2.47817	27.0561	17.4306	14.7917	22.8765	20.7177	0.79712	30.475
Tbl1xr1	2.01609	2.08452	2.88894	2.25436	3.27365	3.73381	3.72753	3.95219
Tbl2	2.07108	5.98707	3.91423	4.19897	5.65599	6.21513	2.94082	5.74598
Tbl3	11.4402	31.3652	19.4402	21.6969	18.1395	18.3352	15.2203	10.9025
Tbp	7.41551	8.35335	8.50811	8.52757	8.31889	12.4919	5.05098	8.86707
Tbpl1	11.091	6.89424	12.5454	8.25513	10.0531	10.8547	10.2205	9.92447
Tbpl2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tbr1	0.001	0.001	0.001	0.001	0.0342011	0.001	0.001	0.013605
Tbrg1	81.9033	111.282	104.3	108.065	84.5708	112.651	58.1978	81.7015
Tbrg3	0.0292945	0.0220494	0.104508	0.001	0.001	0.0284605	0.0256199	0.001
Tbrg4	5.40309	17.6185	10.9469	15.2045	11.8678	15.1821	10.2325	9.17918
Tbx1	0.244296	0.251471	0.16858	1.93223	0.161767	0.407207	2.36321	1.53128
Tbx10	0.001	0.001	0.001	0.001	0.001	0.001	0.0344304	0.001
Tbx15	2.35546	0.338576	0.959625	1.26674	1.15167	0.368399	3.01741	1.0813
Tbx18	0.913232	0.0764577	0.813831	0.267084	0.31761	0.0982279	1.19779	0.26443
Tbx19	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tbx2	4.1198	3.84853	5.24566	6.14007	1.38134	0.434042	1.194	1.87597
Tbx20	0.001	0.001	0.15191	0.0473871	0.0415653	0.0605729	0.0159635	0.0082876
Tbx21	0.001	0.0725346	0.0569623	0.192857	0.218449	0.215306	0.482679	0.001
Tbx22	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tbx3	7.86312	19.6989	10.6878	13.7392	8.64529	6.25669	1.45327	8.14085
Tbx4	0.0605007	0.0206081	0.194533	0.534713	0.139836	0.0262963	0.340333	0.110381
Tbx5	0.001	0.001	0.001	0.001	0.001	0.001	0.05304	0.001
Tbx6	0.001	0.149509	0.438271	0.223345	0.504724	0.0470169	0.161706	0.29843
Tbxa2r	3.94698	3.26582	2.01446	3.08938	2.15562	2.20749	4.00023	2.87655
Tbxas1	0.0931513	0.127618	0.0749627	0.349681	0.359558	0.12096	6.71692	0.397731
Tc2n	0.318486	0.0297189	1.04826	0.0888548	0.403844	0.564444	0.257626	1.59024
Tcaim	3.0419	1.72492	2.27143	1.4604	2.44918	2.63742	0.697045	3.18691
Tcam1	0.001	0.0408871	0.001	0.0203902	0.001	0.0260906	0.0177602	0.0183471
Tcap	13.2103	0.822707	0.173144	0.44545	0.666483	0.001	1.66783	0.905915
Tcea1	32.2549	23.1743	48.1977	19.1328	47.2879	48.5335	32.8872	36.9492
Tcea2	5.8977	4.14667	5.03092	4.64462	4.96629	6.49617	6.28563	8.12233
Tcea3	3.36998	0.32279	1.25448	1.12352	0.723222	0.734183	5.88899	1.13282
Tceal1	5.82237	0.928078	4.17231	2.39797	3.31973	3.81227	1.27746	2.10569
Tceal3	1.03212	0.245631	0.142816	0.854389	0.001	0.151405	1.99889	0.509234
Tceal5	1.05222	0.274781	0.318728	0.818718	0.613169	0.336707	0.255679	0.238698
Tceal6	0.0884677	0.0614078	0.001	0.001	0.001	0.001	0.149696	0.0804053
Tceal7	0.001	0.001	0.001	0.144184	0.001	0.001	0.373859	0.125826
Tceal8	27.6413	10.4368	21.8921	11.0192	18.8287	30.1375	28.709	14.2602
Tceanc	0.33446	0.177918	0.280358	0.340288	0.201453	0.437319	0.515906	0.587735
Tceanc2	1.20847	1.04949	1.61209	1.28374	1.43666	2.3267	2.68471	2.75302
Tceb1	118.63	23.2719	79.2868	30.3124	54.1668	80.6482	96.7002	35.5397
Tceb2	706.492	587.382	458.656	426.222	184.729	216.368	826.13	143.111
Tceb3	9.03079	14.4497	16.2274	11.7109	15.9571	18.126	8.4137	18.9658
Tcerg1	6.4525	9.92362	11.9576	8.59134	17.1674	16.0646	8.00997	12.2733
Tcerg1l	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
