tracking_id	locus	Endothelium D0 NTX	Endothelium 1D NTX	Endothelium 2D NTX	Endothelium 3D NTX	Endtoehlium 5D NTX	Endothelium 6D NTX	Endothelium 7D NTX	Endothelium 10D NTX
Ppargc1b	chr18:61298135-61400431	0.371818	0.230932	0.19483	1.06976	0.001	0.0211233	0.86061	0.0593754
Ppat	chr5:76913248-76951578	3.14343	5.9012	4.38961	3.54214	6.17276	8.27743	3.38745	4.33105
Ppbp	chr5:90768517-90770060	6.4884	3.82803	0.148259	2.40891	0.427678	0.549475	1.26182	0.667241
Ppcdc	chr9:57412659-57440114	2.28577	1.29171	1.94263	1.31034	2.46619	2.55402	3.1523	3.51331
Ppcs	chr4:119418532-119422420	7.35731	6.74085	4.79293	5.25798	3.17061	6.60026	11.5641	5.74622
Ppdpf	chr2:181187342-181188504	104.977	28.6895	35.3578	29.5407	21.4749	25.2851	52.2638	27.7883
Ppef1	chrX:160623093-160719972	0.001	0.001	0.001	0.001	0.001	0.001	0.0216116	0.0222812
Ppef2	chr5:92226973-92253159	0.001	0.001	0.001	0.0546053	0.001	0.0347492	0.001	0.001
Ppfia1	chr7:144476754-144553729	6.21202	10.9356	8.93959	8.67109	12.4386	11.2651	4.1093	13.0799
Ppfia2	chr10:106470309-106933468	0.054066	0.00916382	0.390563	0.0457339	0.0831372	0.0590484	0.0239471	0.0994591
Ppfia3	chr7:45339125-45367019	0.001	0.110108	0.0578875	0.0122111	0.0277248	0.0314494	0.063895	0.0772931
Ppfia4	chr1:134296782-134332928	0.382908	0.418717	0.415033	0.991576	0.485808	0.213229	0.712406	0.325738
Ppfibp1	chr6:146888493-147032023	24.3117	28.9752	49.9882	37.925	80.4607	52.4268	13.3923	57.2608
Ppfibp2	chr7:107595050-107748583	1.33913	0.277235	1.19801	0.623362	0.270665	0.0656035	0.563199	1.23366
Pphln1	chr15:93398349-93491912	6.23895	9.09856	10.4343	7.27632	13.2757	14.5409	4.71495	9.92248
Ppia	chr11:6415869-6419810	2734.72	3053.75	3143	2661.56	1922.51	3612.83	5115.02	1904.07
Ppib	chr9:66060168-66066629	166.851	203.61	225.2	261.567	144.082	218.736	80.1063	178.27
Ppic	chr18:53406340-53418007	195.474	74.4741	253.456	125.024	228.375	348.564	123.158	262.382
Ppid	chr3:79591388-79603650	26.4864	20.9776	29.0335	16.1676	29.0304	41.0845	14.0795	20.5544
Ppie	chr4:123127124-123139941	25.9335	42.8835	36.5297	35.0055	24.9677	35.2692	39.9768	21.249
Ppif	chr14:25694169-25700466	1.62672	2.93836	1.67082	4.26237	3.20802	4.31299	6.82093	3.37823
Ppifos	chr14:25696355-25701282	0.001	0.32332	0.25287	0.143128	0.161767	0.0904905	0.001	0.446622
Ppig	chr2:69723087-69754059	5.99845	2.81141	7.36809	3.7424	7.75764	7.26913	3.1998	7.64423
Ppih	chr4:119300009-119320523	24.6707	28.5377	26.6458	28.3756	14.4806	50.1426	45.331	14.4786
Ppil1	chr17:29250834-29263971	12.8188	21.2984	21.1985	21.7843	20.7437	40.542	36.4617	19.6864
Ppil2	chr16:17086555-17111252	22.7023	30.8961	24.5326	32.9673	23.2472	36.0015	21.7196	35.2509
Ppil3	chr1:58430992-58445486	11.7313	14.6394	18.0491	10.6545	16.5805	29.2648	17.8412	16.1196
Ppil4	chr10:7792893-7822563	9.20956	3.75827	8.46535	4.10622	9.83257	8.61777	2.2191	11.6292
Ppil6	chr10:41490438-41514288	0.001	0.193557	0.001	0.320511	0.001	0.158666	0.388291	0.44962
Ppip5k1	chr2:121310560-121351013	1.14747	3.139	2.45983	2.63085	2.57456	2.53699	0.858237	3.27162
Ppip5k2	chr1:97706045-97770092	2.66757	1.96945	4.48552	2.00851	6.37174	6.05617	1.64077	6.37717
Ppl	chr16:5086290-5132481	0.240352	0.103423	0.0667969	0.0938668	0.0426467	0.0726856	0.0327579	0.136038
Ppm1a	chr12:72761210-72794940	25.3346	23.0135	31.5091	23.1257	31.0984	28.9674	14.8889	31.8639
Ppm1b	chr17:84956740-85023992	14.0328	7.98822	11.2963	13.0867	16.3046	12.4016	9.68874	16.7784
Ppm1d	chr11:85311253-85347071	13.5145	6.46561	7.27556	8.70316	7.54701	7.54601	4.1845	8.35861
Ppm1e	chr11:87226905-87358994	0.523675	0.336379	0.531075	0.279857	0.423832	0.228757	0.0488331	0.515453
Ppm1f	chr16:16896468-16927375	16.4052	80.7833	49.4267	46.8863	70.3607	71.1381	12.9143	67.9268
Ppm1g	chr5:31202667-31220545	36.1586	80.8516	51.7219	70.7025	59.644	75.2741	40.6362	49.9167
Ppm1h	chr10:122678761-122945793	2.30277	3.50023	3.05968	2.55236	3.30952	2.531	2.53406	3.47526
Ppm1j	chr3:104781055-104786017	0.904274	5.70012	4.45602	5.26871	9.64276	6.98346	5.48029	5.28861
Ppm1k	chr6:57506501-57535426	1.13258	0.677515	1.46923	0.918318	1.36854	1.76915	0.866766	2.50717
Ppm1l	chr3:69316917-69555396	1.25141	2.26362	1.25665	1.22791	2.20158	1.05173	0.0660724	1.8199
Ppm1m	chr9:106194952-106199233	11.6511	12.2734	13.6959	12.3663	13.2215	17.7381	15.4933	16.1505
Ppm1n	chr7:19276806-19280049	0.001	0.001	0.001	0.001	0.266831	0.001	0.0683965	0.001
Ppme1	chr7:100326736-100371896	13.9838	30.3997	25.6303	25.586	21.0743	20.9709	17.2017	22.3544
Ppox	chr1:171276991-171281186	3.70354	6.6774	9.60044	6.93008	8.34571	11.1048	8.32348	10.5312
Ppp1ca	chr19:4192173-4195419	152.499	400.542	238.798	333.639	169.599	276.287	122.884	186.973
Ppp1cb	chr5:32458969-32493712	91.8357	30.3079	90.1431	26.463	77.819	64.857	24.9631	45.9403
Ppp1cc	chr5:122158278-122175269	76.5553	62.8052	92.2324	76.8977	95.2996	117.397	82.6608	93.9326
Ppp1r10	chr17:35917195-35932283	8.84618	33.8342	24.8367	33.814	35.3381	12.0428	9.0229	18.6054
Ppp1r11	chr17:36948354-36951792	55.4566	40.9169	32.3042	34.9526	26.095	47.4371	44.8003	25.5534
Ppp1r12a	chr10:108162399-108277575	7.80661	8.00582	18.7773	7.63181	20.0471	11.4012	2.07235	21.13
Ppp1r12b	chr1:134765942-134955940	1.69688	1.72936	1.20541	0.94011	1.78556	1.1502	0.345996	2.76558
Ppp1r12c	chr7:4481520-4501680	61.3042	44.0723	48.4709	50.5707	35.4916	25.8568	23.5396	33.6107
Ppp1r13b	chr12:111828457-111908055	17.908	45.4117	33.5234	37.5563	46.4688	41.5169	10.3784	52.3918
Ppp1r13l	chr7:19361215-19378533	6.39233	23.4229	6.33016	10.315	5.45138	2.50771	2.88832	3.05494
Ppp1r14a	chr7:29289319-29293390	202.843	41.3416	14.0055	24.7247	8.56576	5.96448	38.186	4.15556
Ppp1r14b	chr19:6975047-6977324	22.6064	136.966	76.4037	147.727	61.6013	98.1391	267.632	45.308
Ppp1r14c	chr10:3366149-3464975	0.119462	0.001	0.001	0.768435	0.0276304	0.031118	0.201737	0.0656932
Ppp1r14d	chr2:119218122-119229865	0.001	0.001	0.001	0.101297	0.001	0.001	0.001	0.001
Ppp1r15a	chr7:45522916-45526268	279.552	193.29	278.762	228.083	247.929	113.662	179.092	168.335
Ppp1r15b	chr1:133131165-133139800	11.5626	22.8544	22.6587	18.3225	31.2669	23.072	14.1228	21.6176
Ppp1r16a	chr15:76671679-76694915	3.53181	7.01903	6.9149	7.1627	6.62928	4.8408	6.09335	5.23497
Ppp1r16b	chr2:158666732-158766334	15.3253	16.6196	17.2386	17.1529	19.2814	20.2037	7.09867	29.7462
Ppp1r17	chr6:56017514-56032688	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ppp1r18	chr17:35865594-35875596	29.653	83.7986	76.2617	107.824	76.4589	58.8504	60.2567	65.5255
Ppp1r1a	chr15:103530278-103537992	2.53276	0.102957	0.720812	0.256023	0.115413	0.001	0.754713	0.0904724
Ppp1r1b	chr11:98348737-98357795	0.224785	0.115833	0.633564	0.0384489	0.001	0.0485183	0.200395	0.1369
Ppp1r1c	chr2:79707779-79810313	0.001	0.001	0.001	0.0232083	0.001	0.001	0.001	0.001
Ppp1r2	chr16:31251540-31275277	168.655	104.251	180.958	63.0388	123.221	100.81	42.1271	73.1083
Ppp1r2-ps3	chr19:30538875-30539679	0.130895	0.13815	0.953797	0.136927	0.306336	0.498223	0.001	0.393905
Ppp1r2-ps7	chrX:22461595-22463543	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ppp1r2-ps9	chrX:15110585-15111489	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ppp1r21	chr17:88530123-88588367	12.2694	9.10102	10.8073	8.0135	8.64608	10.0637	6.18845	10.6831
Ppp1r26	chr2:28447940-28455508	0.404931	0.130141	0.128349	0.129911	0.001	0.013956	0.0188862	0.03919
Ppp1r27	chr11:120549974-120551132	0.365394	0.001	0.001	0.0957094	0.213948	0.001	0.494597	0.001
Ppp1r32	chr19:10474256-10482897	0.001	0.001	0.105031	0.268144	0.100853	0.0561266	0.116355	0.0396338
Ppp1r35	chr5:137778917-137780107	29.541	13.5468	4.02842	11.4931	1.85417	4.42581	48.2179	3.66457
Ppp1r36	chr12:76417598-76439491	0.001	0.180322	0.210875	0.134597	0.303734	0.225356	0.233615	0.119355
Ppp1r37	chr7:19530966-19562398	10.8134	27.1106	15.8971	29.7139	16.9095	13.6602	10.7629	20.9086
Ppp1r3a	chr6:14713821-14755274	0.0325014	0.001	0.001	0.001	0.001	0.001	0.001	0.00747524
Ppp1r3b	chr8:35375740-35388137	0.570974	0.411651	0.335592	0.22665	1.70398	0.819619	2.4206	0.869999
Ppp1r3c	chr19:36731730-36736604	4.9618	0.965	1.94951	1.8558	0.519144	0.32185	0.578504	1.77025
Ppp1r3d	chr2:178411206-178414472	5.78536	1.98816	2.36851	2.15012	1.8495	1.92388	2.77767	3.02213
Ppp1r3e	chr14:54875596-54877538	0.0667132	4.73496	1.93321	2.08499	1.623	0.995275	0.26739	2.53171
Ppp1r3f	chrX:7558561-7574120	0.249724	0.346081	0.301017	0.708662	0.494519	0.372653	0.712456	0.540275
Ppp1r3g	chr13:35967905-35970388	0.0788701	0.001	0.0634376	0.001	0.001	0.001	0.0935159	0.001
Ppp1r42	chr1:9968625-10009130	0.001	0.001	0.218764	0.001	0.001	0.001	0.0403815	0.001
Ppp1r7	chr1:93343644-93367618	13.2734	10.6471	11.2319	7.48065	10.6182	15.6727	8.46463	12.1279
Ppp1r8	chr4:132826924-132843169	8.5837	18.0934	15.939	13.8832	15.984	21.7367	17.2826	15.354
Ppp1r9a	chr6:4903319-5165661	0.337431	0.0856693	0.07254	0.0977753	0.0694529	0.0632556	0.101349	0.17748
Ppp1r9b	chr11:94991211-95006898	27.2609	107.978	47.0874	86.0724	54.7638	45.0044	61.8943	57.7041
Ppp2ca	chr11:52098823-52122749	153.903	110.208	140.982	101.147	118.559	151.882	59.3165	119.284
Ppp2cb	chr8:33599620-33619804	60.1421	50.2673	58.8757	38.5818	48.7662	54.8172	31.4647	39.5351
Ppp2r1a	chr17:20945453-20965905	68.807	170.772	115.332	153.337	114.094	133.656	112.57	104.049
Ppp2r1b	chr9:50856934-50894229	5.15656	11.3187	10.3389	8.25317	11.4137	12.7413	6.61698	9.93955
Ppp2r2a	chr14:67014055-67072471	26.0239	26.5553	22.5568	25.7675	30.2623	31.4342	14.4827	25.9803
Ppp2r2b	chr18:42645220-43059471	0.281301	0.0321181	0.150911	0.389163	0.001	0.0405775	0.1113	0.0655039
Ppp2r2c	chr5:36868569-36955078	0.233628	0.001	0.0351897	0.0148566	0.001	0.0190919	0.0777064	0.001
Ppp2r2d	chr7:138846385-138883056	38.4718	27.7163	35.7791	35.1268	31.8337	34.7552	24.1265	30.8427
Ppp2r3a	chr9:101104988-101251832	3.04897	2.69514	5.27331	2.82608	5.89619	4.54852	1.48301	6.42035
Ppp2r3c	chr12:55280813-55303000	17.3081	4.5602	13.5767	6.16614	9.45919	14.2867	4.96383	10.5828
Ppp2r3d	chr9:124474345-124476862	1.51678	1.03957	1.56083	1.92072	2.54956	1.44343	4.48984	2.08641
Ppp2r4	chr2:30416049-30447807	21.6869	66.6813	50.0026	61	49.5602	63.0182	69.9267	48.0047
Ppp2r5a	chr1:191351980-191397041	88.3693	87.1802	89.2397	82.7598	70.8727	74.3106	50.3051	102.441
Ppp2r5b	chr19:6227766-6235840	2.85995	12.6356	10.1598	10.5642	9.79083	7.36839	4.29397	10.6517
Ppp2r5c	chr12:110447178-110583061	35.5542	31.6782	50.6317	34.2983	44.0935	52.2256	39.1845	48.9042
Ppp2r5d	chr17:46682990-46705002	11.3158	28.3174	23.9876	34.5324	22.1425	31.7566	13.7865	24.7689
Ppp2r5e	chr12:75450880-75596200	8.85097	10.1658	12.7129	9.98584	14.8433	14.7831	6.24025	15.5882
Ppp3ca	chr3:136670769-136935779	54.4379	27.483	60.2963	30.7698	45.1053	40.1761	36.3503	56.2778
Ppp3cb	chr14:20499313-20546573	6.63789	6.87839	13.4721	6.84796	13.5041	14.3954	4.87769	12.709
Ppp3cc	chr14:70217897-70289449	4.0094	3.92602	6.25017	4.23492	6.72724	6.22984	1.57402	5.34302
Ppp3r1	chr11:17159297-17200380	20.7646	19.4401	31.5981	15.4796	33.5183	31.9878	15.9248	29.6619
Ppp3r2	chr4:49678746-49681983	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ppp4c	chr7:126785867-126792471	54.0163	70.2502	70.6169	61.1629	56.9928	86.608	240.493	50.6673
Ppp4r1	chr17:65783354-65841926	11.1316	24.0196	20.0235	19.9493	25.978	27.4212	6.17281	29.6254
Ppp4r1l-ps	chr2:173579319-173659539	0.708923	0.321036	0.82247	0.360447	0.848508	0.549627	0.221165	1.44759
Ppp4r2	chr6:100833637-100868717	20.5867	8.15081	25.6719	9.35545	27.1862	22.0833	11.0922	21.2059
Ppp4r4	chr12:103532564-103613832	0.385015	0.130944	0.270671	0.212304	0.185252	0.104813	0.0284666	0.176768
Ppp5c	chr7:17004640-17027914	12.0661	42.0773	29.6967	29.5342	25.1296	28.0894	12.0012	23.9009
Ppp6c	chr2:39196797-39226338	36.9194	38.2682	51.5824	33.9518	38.5665	47.2858	36.3543	41.4763
Ppp6r1	chr7:4631494-4658950	12.788	51.1073	35.2462	42.2301	36.3219	38.8968	28.3895	39.1174
Ppp6r2	chr15:89211558-89286261	2.90399	5.9024	6.83621	6.89205	6.512	6.30845	1.85627	8.27123
Ppp6r3	chr19:3454928-3575749	9.56875	26.0485	28.3131	22.1713	33.6849	31.6837	7.51224	38.396
Pprc1	chr19:46056538-46072909	2.17971	10.9641	7.74263	8.01185	17.5008	10.572	2.97655	8.52666
Ppt1	chr4:122836226-122859175	19.9243	15.7947	30.954	21.7547	21.7828	28.5315	21.992	28.4208
Ppt2	chr17:34616661-34627097	8.23852	32.1765	25.2086	33.5465	21.222	29.79	29.2424	25.6278
Pptc7	chr5:122284397-122324281	7.56977	5.30482	5.9369	5.79809	7.59267	4.13834	4.84196	6.41954
Ppwd1	chr13:104205121-104228844	2.84163	1.49552	4.13849	1.75241	3.49453	4.96445	0.978767	2.8144
Ppy	chr11:102099930-102101300	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ppyr1	chr14:34145645-34152419	0.001	0.133179	0.0781912	0.398044	0.001	0.001	0.001	0.0888575
Pqbp1	chrX:7894518-7899269	98.2222	64.0956	47.0202	66.1502	36.5228	49.9386	88.1962	39.2338
Pqlc1	chr18:80255244-80292724	32.3308	29.9102	56.3328	39.4487	45.985	41.613	72.9696	41.1185
Pqlc2	chr4:139298004-139310700	0.718025	2.18142	1.51661	1.99007	1.66257	1.9045	3.56796	1.88925
Pqlc3	chr12:16988647-17000118	8.14121	1.1072	3.85423	2.45226	3.7342	4.86791	13.3323	4.05944
Pradc1	chr6:85446784-85451970	8.94184	5.791	8.72826	6.51147	6.54339	10.578	7.82643	7.3178
Praf2	chrX:7728570-7731063	22.1942	70.0518	43.9356	44.0608	26.1853	42.6139	34.7534	28.8235
Pram1	chr17:33638055-33645706	0.0533738	0.0273647	0.386021	0.0545535	0.247024	0.173422	1.92414	0.219775
Prame	chrX:135613001-135627705	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramef12	chr4:144391673-144408464	0.001	0.001	0.0592423	0.001	0.0568024	0.001	0.152799	0.270027
Pramef17	chr4:143991118-143994369	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramef6	chr4:143894236-143900380	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramef8	chr4:143412425-143421087	2.70304	7.40311	5.38005	5.62525	6.34699	5.59781	2.76149	6.62478
Pramel1	chr4:143394440-143399819	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramel3	chrX:135302315-135312636	0.001	0.001	0.001	0.00409445	0.001	0.001	0.001	0.001
Pramel4	chr4:144059125-144069318	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramel5	chr4:144270632-144280466	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramel6	chr2:87508457-87510865	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Pramel7	chr2:87489087-87492418	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prap1	chr7:140093395-140097203	0.001	0.001	0.001	0.001	0.285718	0.001	0.001	0.001
Prb1	chr6:132206794-132210521	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prc1	chr7:80294464-80316259	0.217994	0.850738	7.02461	10.4652	12.9618	45.9314	14.9053	8.28138
Prcc	chr3:87858902-87885562	23.6796	30.0439	17.7816	30.8542	20.9232	24.0613	29.2225	22.1358
Prcp	chr7:92875252-92934581	26.9799	53.369	124.045	116.524	155.407	200.81	204.184	192.784
Prdm1	chr10:44437174-44458687	1.95154	1.35149	2.8701	2.77874	10.4204	8.06655	1.81012	7.97917
Prdm10	chr9:31315106-31378543	0.139189	1.22566	1.25828	0.460745	1.44695	1.47694	0.001	1.82069
Prdm11	chr2:92974905-93046144	0.495096	0.475237	0.557911	0.439618	0.994099	0.599547	0.440936	1.17721
Prdm12	chr2:31640036-31655795	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prdm13	chr4:21677479-21685963	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prdm14	chr1:13113427-13127163	0.116081	0.001	0.0560017	0.001	0.0536897	0.001	0.001	0.001
Prdm15	chr16:97791466-97851227	1.01468	1.91515	1.14489	1.22518	2.38264	2.09646	0.566861	3.14452
Prdm16	chr4:154316124-154636873	7.82463	6.45872	4.47777	6.96221	4.08232	3.2645	1.50118	6.36731
Prdm2	chr4:143107390-143212709	9.55858	14.8858	11.4037	13.8933	16.0766	9.33256	4.31215	16.0038
Prdm4	chr10:85891967-85916945	4.90184	8.20387	10.2918	7.92602	13.541	10.0641	4.56152	10.3232
Prdm5	chr6:65778961-65936377	1.03321	1.03142	2.22399	1.0851	1.35734	1.92434	0.645884	2.17333
Prdm6	chr18:53464545-53575857	0.185121	0.001	0.001	0.001	0.001	0.001	0.0822535	0.001
Prdm8	chr5:98180868-98187448	0.133668	0.001	0.001	0.0194615	0.0441265	0.0249203	0.542518	0.14017
Prdm9	chr17:15543078-15563323	0.342498	0.209776	0.412815	0.322645	1.1472	0.805218	0.197568	1.13189
Prdx1	chr4:116685598-116700000	367.036	266.211	423.431	202.308	301.537	545.577	1144.74	249.458
Prdx2	chr8:84969647-84974313	204.991	218.23	222.107	273.032	137.014	275.222	617.163	190.56
Prdx3	chr19:60864065-60874538	20.1432	31.0304	32.6771	28.3534	29.9521	42.1148	43.5679	23.8574
Prdx4	chrX:155323919-155338454	52.6194	39.1572	72.1481	54.0131	47.996	137.346	103.417	56.8509
Prdx5	chr19:6906818-6909645	131.46	104.826	73.201	126.891	64.6468	46.0265	565.045	46.8975
Prdx6	chr1:161240111-161251166	39.7697	44.068	44.5016	50.1137	44.4766	65.3065	74.3304	38.9297
Prdx6b	chr2:80292469-80295358	0.001	0.001	0.049924	0.001	0.001	0.001	0.001	0.001
Preb	chr5:30951666-30960361	8.59903	13.1703	10.1526	10.1812	10.3609	11.4012	13.8386	9.52658
Prelid1	chr13:55322054-55325272	129.002	154.319	175.597	189.18	173.215	258.158	252.56	174.423
Prelid2	chr18:41875695-41951194	12.2439	2.53651	6.29471	3.66199	3.269	7.03737	3.68981	5.73488
Prelp	chr1:133910303-133921401	14.8266	7.47299	9.93398	17.0015	8.38115	9.2887	16.0842	24.558
Prep	chr10:45067213-45158995	4.48122	35.1451	15.0144	22.6587	27.3574	32.2255	9.74725	20.4027
Prepl	chr17:85063476-85090274	1.59986	3.81841	4.8173	3.73233	4.22122	4.36814	1.92167	5.77031
Prex1	chr2:166566344-166713832	1.54467	7.3483	8.85176	13.0957	17.22	11.8331	8.78386	17.2377
Prex2	chr1:10993464-11303682	16.7261	12.2921	26.3102	7.63861	34.3841	19.9233	4.02376	28.5668
Prf1	chr10:61297835-61304263	0.001	0.52036	0.001	0.396529	0.276068	0.0774517	0.424444	0.0818405
Prg2	chr2:84980460-84983632	51.6567	0.523969	0.603903	1.21228	0.193892	3.26701	16.4297	6.89385
Prg3	chr2:84988214-84993886	4.27902	0.001	0.001	0.001	0.166408	0.0910764	0.320326	0.001
Prg4	chr1:150449411-150466165	33.6448	4.78189	15.0963	16.2766	10.6486	4.09364	18.8605	5.33197
Prh1	chr6:132569841-132572401	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prhoxnb	chr5:147314983-147322440	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prickle1	chr15:93499113-93595891	12.3993	6.65103	5.06698	6.75424	6.38398	4.76427	2.03083	9.24699
Prickle2	chr6:92370891-92706184	1.47861	1.32133	1.60847	1.6408	2.26794	1.56506	1.23624	3.32956
Prickle3	chrX:7658532-7668186	34.5831	27.5279	29.1461	30.9573	22.5822	30.9476	58.3241	28.2515
Prim1	chr10:128015214-128030030	7.96978	11.5359	15.2902	8.06389	11.4384	31.2363	5.13152	7.23692
Prim2	chr1:33453810-33669758	5.30476	8.91338	12.5011	8.91312	10.595	19.958	5.1191	5.57917
Prima1	chr12:103196907-103242146	0.302015	0.0792382	0.001	0.235875	0.001	0.001	0.407343	0.001
Prkaa1	chr15:5143860-5181899	8.61508	6.84125	12.7878	7.31386	14.8623	13.002	4.43768	12.8988
Prkaa2	chr4:105029649-105109898	0.211009	0.0929022	0.118559	0.149856	0.113522	0.0461292	0.00622798	0.0776707
Prkab1	chr5:116013589-116024428	24.1822	35.1193	38.4835	36.3711	32.3513	37.0798	21.1497	37.132
Prkab2	chr3:97658211-97673067	0.454863	1.84038	1.32861	0.953356	2.95934	2.25356	0.317805	2.97596
Prkaca	chr8:83972977-83996445	23.5888	47.774	26.5119	48.1624	21.8706	29.4494	48.3594	28.9051
Prkacb	chr3:146729578-146812946	17.3625	17.4574	22.5266	16.7663	28.7279	29.7409	11.7594	26.3594
Prkag1	chr15:98812796-98831508	22.2391	41.4108	39.9988	39.3547	28.3074	45.7327	45.1343	34.0756
Prkag2	chr5:24862734-25100642	12.0575	6.61504	7.33844	6.76897	6.22011	8.33101	6.46317	10.0036
Prkag3	chr1:74738921-74748955	0.00724903	0.001	0.0509896	0.668517	0.001	0.001	0.112681	0.0387812
Prkar1a	chr11:109650948-109669648	139.262	135.898	142.778	131.566	131.544	136.395	125.623	125.902
Prkar1b	chr5:139017303-139130386	1.18871	2.47921	3.748	2.63535	1.26869	0.297859	1.36112	1.02686
Prkar2a	chr9:108692142-108749511	2.40371	16.413	11.691	8.19654	12.9163	12.0954	1.93815	11.0532
Prkar2b	chr12:31958478-32061279	0.777494	0.306727	0.681581	1.20596	0.77563	0.553783	1.83497	0.794743
Prkca	chr11:107933386-108343888	0.303149	0.713968	0.862696	0.468308	0.873694	0.668789	1.04317	0.81157
Prkcb	chr7:122289124-122634401	0.117438	0.218702	0.125679	0.105889	0.436214	0.231112	2.53583	0.264205
Prkcd	chr14:30595353-30626208	9.76459	4.02203	6.0959	3.87872	7.49168	6.22408	22.0311	6.894
Prkcdbp	chr7:105480615-105482197	428.731	361.061	257.074	458.747	176.509	270.599	355.372	220.658
Prkce	chr17:86167784-86657919	3.37762	3.32208	4.24644	3.56159	5.20115	3.73305	3.66631	5.55588
Prkcg	chr7:3303531-3330696	1.76945	3.41734	5.70812	3.9494	7.77331	1.96034	1.06114	5.1106
Prkch	chr12:73585040-73778184	57.9299	87.1134	83.3446	97.572	94.5902	90.6032	9.63227	112.961
Prkci	chr3:30995770-31052740	3.61109	5.48564	7.62543	4.4866	7.39586	6.37371	3.35318	6.84146
Prkcq	chr2:11172381-11301226	1.25455	0.420947	0.432071	0.657278	0.538283	0.514814	1.30445	0.855369
Prkcsh	chr9:22003034-22014222	25.5952	61.0932	50.2049	63.85	49.5853	60.9668	75.006	41.5334
Prkcz	chr4:155260119-155361391	0.687349	0.714558	0.795036	0.769028	1.26194	1.1148	0.731435	2.18096
Prkd1	chr12:50341231-50649223	7.07853	4.27192	6.70382	4.86684	6.1346	4.88089	1.46943	5.5677
Prkd2	chr7:16842901-16870461	28.4663	52.9613	41.393	53.0765	47.7719	47.1224	27.8054	49.9109
Prkd3	chr17:78949404-79020816	16.4691	12.4657	17.156	9.83393	21.1626	18.2795	17.2993	24.0533
Prkdc	chr16:15637865-15842239	0.325471	0.711062	1.09911	0.531501	1.55228	1.79256	0.152016	2.08534
Prkg1	chr19:30564486-31765033	1.50133	0.261402	1.63897	0.547249	0.425634	0.141361	0.0891658	0.75522
Prkg2	chr5:98929772-99037079	2.01904	0.291984	0.780751	0.380114	0.316418	0.048931	0.76238	0.274897
Prkra	chr2:76629936-76647994	14.7695	12.9881	14.7662	14.5515	12.4857	19.3129	26.1352	16.9182
Prkrip1	chr5:136180356-136198954	12.6887	6.42276	7.57266	8.91509	6.12983	9.78015	16.8008	6.79581
Prkrir	chr7:98703362-98718061	11.7234	16.3176	29.9522	14.3446	25.3417	25.6844	9.61418	23.9753
Prkx	chrX:77762029-77795960	1.83472	14.7976	13.5832	9.89517	17.5568	10.5233	1.16809	15.1024
Prl	chr13:27057569-27065203	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prl2a1	chr13:27801654-27808716	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prl2b1	chr13:27383344-27390846	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prl2c1	chr13:27849341-27857708	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prl2c2	chr13:12996123-13005330	0.001	0.23555	0.0541692	0.001	0.001	0.001	0.001	0.001
Prl2c3	chr13:12790820-12800079	0.001	0.00112905	0.00344337	0.001	0.001	0.001	0.001	0.00123597
Prl2c4	chr13:12790817-12800058	0.001	0.218499	0.0470891	0.001	0.001	0.001	0.001	0.0740981
Prl2c5	chr13:13182781-13191840	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prl3a1	chr13:27259488-27276660	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Prl3b1	chr13:27242429-27249740	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
