tracking_id	locus	FAP 0D NTX	FAP 1D NTX	FAP 2D NTX (a)	FAP 2D NTX (b)	FAP 2D NTX ©	FAP 3D NTX (a)	FAP 3D NTX (b)	FAP 3D NTX ©	FAP 4D NTX (a)	FAP 4D NTX (b)	FAP 5D NTX	FAP 6D NTX	FAP 7D NTX	FAP 10D NTX	FAP 14D NTX
Rab43	chr6:87788852-87811779	15.595	11.2897	12.8537	17.1857	8.34228	16.4137	10.6889	19.79	15.3715	22.5709	17.4152	16.3635	10.7077	19.0901	17.9627
Rab44	chr17:29135055-29148976	0.0862652	0.001	0.0883464	0.001	0.001	0.101328	0.0977547	0.001	0.0342699	0.142242	0.001	0.001	0.001	0.204469	0.0769781
Rab4a	chr8:123805995-123835291	8.88761	3.55458	2.69664	3.47231	3.83157	7.38659	7.22351	7.13521	3.16621	5.94486	6.48527	5.14738	8.94698	5.35282	8.38124
Rab4b	chr7:27168432-27178883	27.6682	31.5135	36.913	36.3	21.6392	32.3133	28.0315	48.1413	20.7774	26.3465	20.6607	22.6835	23.9159	21.4398	19.2085
Rab5a	chr17:53479233-53507678	36.5722	23.6723	29.0663	9.85215	31.5262	8.60327	26.59	7.55674	27.6641	15.2713	30.4836	36.7496	9.45363	33.7536	52.8233
Rab5b	chr10:128677182-128696268	30.6158	26.9561	23.2729	32.0781	14.7573	25.9994	19.9855	21.2343	22.6397	24.2003	32.7374	29.8071	31.343	31.3988	41.6659
Rab5c	chr11:100715265-100738130	94.2796	114.772	113.909	94.9113	46.9455	109.449	86.0878	119.169	56.8796	88.1876	68.7095	59.8024	39.9778	60.9733	63.4433
Rab6a	chr7:100607585-100641268	29.5874	41.5016	41.6281	34.9276	54.5487	19.2561	30.4252	17.331	37.1545	27.0483	39.379	35.222	31.0239	35.7393	51.7503
Rab6b	chr9:103112073-103185270	1.18882	3.39562	2.18403	0.271083	2.8274	0.990088	4.0933	0.852909	2.73511	4.06111	0.960914	1.40959	1.43204	5.72254	5.01367
Rab7	chr6:88000434-88013690	136.478	142.863	128.889	133.051	125.23	110.515	97.2627	72.0686	144.507	113.596	154.082	134.117	115.404	154.333	169.653
Rab7l1	chr1:131867276-131872889	12.0556	21.6882	19.3221	28.9289	8.31535	16.5404	20.0102	12.8892	20.749	15.7972	14.1129	16.3192	5.22896	13.0146	10.6562
Rab8a	chr8:72161199-72181366	37.8179	51.9601	41.5103	54.9528	32.2719	59.4669	29.5892	54.1167	23.6854	37.5506	30.0718	23.5254	49.2183	25.2201	26.8457
Rab8b	chr9:66843663-66919705	11.3441	13.1093	20.7473	14.0441	25.6492	6.61477	14.8611	7.58909	14.9802	8.47371	11.7828	11.5991	7.56888	12.0308	15.9888
Rab9	chrX:166457251-166479867	35.4026	15.6819	20.426	15.4287	29.6555	18.1021	33.9781	11.8721	17.2186	18.3738	19.9622	25.4813	29.994	21.1315	28.244
Rab9b	chrX:136858150-136868540	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0140533
Rabac1	chr7:24969749-24972728	403.102	127.252	113.1	146.188	47.5573	242.635	227.4	304.305	59.2754	197.356	81.1243	90.9247	78.2763	103.039	90.9761
Rabep1	chr11:70844762-70943105	7.35322	7.0742	6.33369	3.53361	8.00014	1.56861	5.36554	2.00588	7.86604	3.50089	5.56727	8.46214	3.47904	8.96564	11.9871
Rabep2	chr7:126428766-126445907	5.86756	8.20648	8.50255	5.21515	5.75506	8.47254	5.98758	10.3701	3.48844	5.32423	1.99008	5.51981	3.41723	5.89103	3.61314
Rabepk	chr2:34778665-34799912	8.88496	12.7723	11.9888	16.814	8.88023	15.1998	6.51733	13.362	6.54411	4.94768	6.90547	4.92072	3.61658	4.92324	5.80083
Rabgap1	chr2:37443284-37566437	7.91334	8.81816	8.47089	6.83527	10.6768	4.52437	8.22361	4.15532	12.5006	8.96578	10.5968	12.9832	9.28285	11.8857	14.0095
Rabgap1l	chr1:160219173-160792938	10.7267	7.36567	6.90173	3.43509	9.28303	2.33972	8.58078	1.64499	9.32266	4.56004	8.07853	10.5162	2.93864	13.3212	16.5514
Rabgef1	chr5:130171818-130214337	7.1078	17.7477	19.2342	15.1744	28.155	5.32965	7.8694	10.2267	19.8679	7.2756	10.5788	8.86771	4.97953	12.1047	14.0761
Rabggta	chr14:55715876-55722176	2.36773	6.21794	5.30843	2.85871	2.34014	3.85852	4.14018	5.44997	3.95734	4.0976	2.1723	4.10098	3.59231	3.48918	3.87643
Rabggtb	chr3:153907288-153912966	30.7665	45.9212	35.6502	27.1918	28.648	17.4967	23.5758	11.8669	37.2364	9.51229	14.3223	24.8868	17.6055	26.7484	32.5273
Rabif	chr1:134494659-134507884	11.2467	16.9416	16.228	17.9383	14.0069	14.8615	14.6341	14.2959	12.3954	14.1968	13.6618	13.3366	19.2301	12.293	16.0917
Rabl2	chr15:89582526-89591923	5.41336	7.2964	7.83068	8.77327	5.99754	8.37674	10.1765	6.09458	7.5613	4.4255	6.14617	8.35322	6.31971	7.27115	7.06675
Rabl3	chr16:37539893-37572385	3.60395	3.31054	4.12244	9.665	5.68843	5.16807	3.86054	3.37082	4.08935	2.49989	4.23829	3.91054	3.35532	3.50897	4.47746
Rabl5	chr5:136908149-136913244	20.5794	23.8379	20.6603	21.5355	22.0922	30.3354	18.004	37.7917	10.5836	18.2165	12.4709	10.1661	19.4011	9.25039	8.70514
Rabl6	chr2:25583017-25608446	14.6757	29.6231	25.1436	31.8891	20.868	23.8669	16.4067	23.5648	17.6565	21.8378	19.5695	15.5462	25.3996	16.7308	12.6514
Rac1	chr5:143505480-143527993	126.226	183.558	172.951	206.52	188.549	189.355	183.249	176.877	125.494	139.347	174.361	121.326	136.929	121.725	174.504
Rac2	chr15:78559168-78572783	0.237534	0.198509	0.8486	0.215649	0.532486	6.02902	2.62754	3.09135	2.38705	2.22343	0.627062	0.705685	0.116036	0.219982	0.158297
Rac3	chr11:120721467-120723969	4.50303	1.24254	3.17406	5.41692	1.3284	2.48983	5.3996	3.62353	4.52315	2.32966	4.05521	5.58886	3.43205	4.26413	2.30412
Racgap1	chr15:99620495-99651656	0.881771	26.7509	42.2796	35.3936	37.4546	27.0142	7.96806	25	9.55457	7.1486	8.53299	3.14401	5.46243	2.20124	1.02243
Rad1	chr15:10486033-10493691	6.73285	10.5603	6.60161	8.80452	4.28571	4.79833	5.95834	3.93718	4.46508	4.17481	5.5541	4.54234	9.85612	5.58132	8.2852
Rad17	chr13:100617163-100651059	4.81336	7.47309	5.7687	1.93911	6.16457	1.84682	4.16242	1.26395	5.73843	2.11618	4.62507	6.3446	3.21891	6.16414	7.09465
Rad18	chr6:112619850-112696670	1.41334	9.86918	7.22068	4.05386	8.62662	1.39041	0.754811	1.48514	2.67943	2.70012	2.45557	1.16514	0.974374	1.23036	1.70088
Rad21	chr15:51962603-51991760	25.3502	39.4117	50.6928	34.92	59.6653	20.8944	26.415	16.8429	25.0665	18.5619	28.5939	26.7893	18.8086	24.1004	37.4851
Rad21l	chr2:151645403-151668533	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Rad23a	chr8:84834651-84840641	28.6161	41.4512	25.155	26.585	16.798	19.1301	16.7817	17.2398	15.0001	19.303	13.1349	16.9012	10.3148	17.4921	18.4016
Rad23b	chr4:55350041-55392237	31.554	64.494	59.5244	61.1407	58.0551	31.2836	24.4816	27.5215	27.8398	27.6954	41.0566	27.7634	31.3773	26.9279	32.8786
Rad50	chr11:53649518-53707319	2.3636	7.61675	5.95531	2.60736	9.36294	1.86699	3.26375	2.15499	5.16121	2.38577	3.63389	5.69137	2.7786	4.63192	4.54274
Rad51	chr2:119112816-119136070	0.868814	22.4506	12.4049	12.8617	9.9549	4.72825	1.481	4.94572	2.14695	1.31846	2.67872	0.241396	0.676504	0.52186	0.613188
Rad51ap1	chr6:126923418-126939555	0.566333	14.0379	8.57715	6.29935	5.60873	1.2775	0.991128	1.41111	1.44728	0.716628	1.07698	0.427565	0.666673	0.512681	0.422168
Rad51ap2	chr12:11456078-11462928	0.001	0.001	0.001	0.001	0.0181354	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0190821	0.0167793
Rad51b	chr12:79297281-79814690	1.99023	1.81501	3.15135	0.731044	1.84398	2.59893	2.15294	1.23281	1.51581	1.9957	1.67313	1.19503	2.03844	1.18263	1.16204
Rad51c	chr11:87377606-87404495	0.152877	2.77891	1.78868	1.10992	1.60548	0.28646	0.375147	0.60273	0.579973	0.729506	0.322736	0.38456	0.001	0.535116	0.271554
Rad51d	chr11:82873064-82890615	1.60821	2.135	1.88469	1.61671	1.27139	2.00572	1.66614	2.43803	1.70645	1.71418	1.6166	1.74755	1.91225	1.82378	1.7907
Rad52	chr6:119902697-119922823	4.28939	3.71301	4.57684	2.8283	6.82452	5.07136	5.35512	4.17597	6.27863	3.25336	4.55842	4.77697	3.34882	8.34801	7.35651
Rad54b	chr4:11558919-11615808	0.001	2.63904	1.96665	1.03741	2.25038	0.639838	0.376741	0.691226	0.605491	0.314317	0.442295	0.215922	0.0250523	0.380128	0.109765
Rad54l	chr4:116096954-116123690	0.0333143	10.5476	5.77953	3.62842	3.63422	1.24872	0.538091	1.85048	0.815681	0.603402	0.791271	0.139618	0.001	0.138161	0.059145
Rad54l2	chr9:106688079-106789213	1.92905	3.17762	3.25556	3.38077	4.1948	1.71271	1.69778	1.52459	4.6684	3.2357	2.66773	2.85297	1.60821	3.9393	3.06727
Rad9a	chr19:4195197-4201603	10.3065	22.5765	18.3761	13.8192	5.06254	13.6052	15.772	16.6384	7.18196	10.1701	6.57536	7.84817	1.71529	7.02069	7.71606
Rad9b	chr5:122325507-122354195	0.543787	0.318568	0.243632	0.001	0.153633	0.560573	0.386676	0.613295	0.704082	0.641807	0.550811	1.16604	1.24876	0.797524	0.704522
Radil	chr5:142484840-142551077	7.43554	4.28586	2.84114	2.64468	1.6621	3.97937	5.56309	3.78935	2.30563	5.12865	2.27528	4.17547	1.35873	6.90934	5.20858
Rae1	chr2:173000116-173015739	15.8849	26.5503	24.1222	35.7061	16.5409	27.0622	16.483	21.5652	17.4876	18.2225	15.1807	13.8824	16.9499	16.7441	17.4926
Raet1a	chr10:22158608-22374139	0.001	0.001	0.001	0.001	0.214779	0.572187	0.001	0.001	0.001	0.001	0.150544	0.001	0.001	0.133548	0.001
Raet1b	chr10:22173874-22374113	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Raet1c	chr10:22173901-22374139	0.001	0.211162	0.430042	0.001	0.548496	0.267513	0.369762	0.299284	0.00409218	0.001	0.001	0.0944806	0.001	0.0872669	0.001
Raet1d	chr10:22361893-22374139	0.157128	3.35589	8.47952	5.87124	10.4117	7.23545	4.96796	2.9169	3.02004	0.639286	4.66759	2.1953	0.00146672	0.364446	0.131438
Raet1e	chr10:22173520-22183914	0.001	0.179572	1.06034	1.95179	2.75549	1.8703	0.739817	0.856625	0.900058	0.001	0.6247	0.183062	0.001	0.001	0.0663057
Raf1	chr6:115618572-115676635	17.9519	33.1625	31.4736	33.9338	22.6402	25.4267	24.0859	31.5434	30.1394	23.1397	26.2198	31.0583	22.0477	27.2355	30.6717
Rag1	chr2:101638251-101649532	0.0130202	0.001	0.001	0.001	0.0167474	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Rag2	chr2:101624747-101632528	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Rai1	chr11:60105012-60199195	4.1596	3.6233	3.50129	2.49174	2.79272	2.6553	3.353	3.77277	3.47945	5.05584	1.76317	3.7024	0.684612	5.61998	2.64669
Rai14	chr15:10568977-10714631	6.25571	22.2837	20.6977	13.8538	18.9876	11.1084	13.5058	9.33597	22.7725	12.9218	18.9605	17.6533	13.3578	18.0682	14.6414
Rai2	chrX:161717035-161779494	6.60723	2.76838	5.58112	8.22012	6.04979	10.5323	9.7553	10.4898	4.20353	7.62267	4.42521	7.03969	10.3764	7.2004	8.53449
Rala	chr13:17880574-17944217	37.4488	21.767	17.701	13.1399	19.4517	11.7346	18.1561	7.21853	14.5116	7.45015	15.1376	14.5528	20.8686	17.4308	27.7705
Ralb	chr1:119470304-119504782	19.9028	29.0664	26.8577	22.8598	23.1228	16.9078	24.1663	18.8916	20.5769	20.8623	19.7557	15.3939	5.58057	16.9409	19.4834
Ralbp1	chr17:65848427-65885755	18.9132	25.4405	22.0158	13.0768	23.6829	9.16381	20.4881	8.47508	13.4144	13.854	15.4545	17.2319	12.4663	16.7517	19.374
Ralgapa1	chr12:55602898-55821167	2.87658	5.50353	4.11017	2.41052	5.60923	0.724562	2.62196	1.03303	6.69902	2.02489	3.84308	7.14184	1.66737	8.12497	6.81145
Ralgapa2	chr2:146241298-146512004	0.546035	0.652688	0.626622	0.524661	0.77797	0.281556	0.494588	0.270151	0.845468	0.37748	0.441195	0.341166	0.492568	0.690863	0.980993
Ralgapb	chr2:158409852-158499253	4.0331	6.59752	6.11289	6.1178	8.62972	3.64831	3.80013	3.05425	6.6905	5.201	4.99849	4.88918	4.17429	6.83443	7.24055
Ralgds	chr2:28513166-28553082	10.9184	12.994	15.7368	17.0854	19.1989	18.0647	12.1407	21.9901	15.4388	23.0193	16.5507	21.6151	8.48969	19.1303	13.581
Ralgps1	chr2:33136972-33371478	0.398115	0.221443	0.0901752	0.481211	0.23354	0.362322	0.256887	0.235238	0.209452	0.627412	0.306065	0.370463	0.0431763	0.668801	0.510041
Ralgps2	chr1:156804165-156939626	1.37809	0.490395	0.448795	0.552361	0.459936	0.316464	1.43362	0.764522	0.791985	0.931813	0.550587	0.636434	0.725221	0.908202	1.10105
Raly	chr2:154791109-154867261	99.3508	138.43	114.397	100.142	86.8572	94.8711	78.4198	102.859	66.6734	71.1255	68.3893	58.2788	70.5339	58.3401	60.0257
Ralyl	chr3:13471654-14182287	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ramp1	chr1:91179821-91225196	58.2382	0.955808	1.21651	3.21631	0.527237	14.4764	9.59066	9.48006	2.8808	7.33412	2.97261	3.82197	11.3272	10.6412	16.4911
Ramp2	chr11:101246333-101248250	129.753	49.8019	64.411	94.376	49.4071	142.49	138.557	123.314	37.6812	79.5866	36.454	56.7948	149.286	90.3902	156.591
Ramp3	chr11:6658532-6677475	1.64814	0.107529	0.001	0.001	0.364732	0.001	0.419136	0.447181	0.316121	1.27294	1.38197	1.34963	0.634869	0.375301	0.38006
Ran	chr5:129020155-129024321	93.8694	372.496	229.103	222.75	152.49	93.3885	73.7055	116.912	62.2689	51.2051	60.0732	35.5092	37.0799	41.9868	48.8137
Ranbp1	chr16:18239978-18248694	151.262	260.311	166.129	106.108	232.193	130.094	96.1027	75.5295	74.1318	62.7608	64.255	44.9894	107.425	50.6615	49.2383
Ranbp10	chr8:105768307-105827350	3.24822	4.94717	5.70818	3.97385	4.13212	3.87999	5.14351	5.26412	6.45149	6.2197	4.09362	5.47365	2.47912	6.58818	5.36013
Ranbp17	chr11:33211793-33513746	0.45601	1.76897	0.863602	1.53641	0.867576	0.357564	0.500323	0.305572	1.14537	0.651301	0.698243	1.65215	1.23791	1.04806	0.784191
Ranbp2	chr10:58446851-58494154	6.20211	9.86982	12.638	5.45515	15.316	1.28525	4.00189	1.83175	12.3046	3.9118	7.20906	10.1515	2.20091	12.3598	12.871
Ranbp3	chr17:56673224-56711769	18.2551	39.1591	27.0464	30.9452	17.0108	24.9967	22.6676	30.5598	14.3168	22.2487	12.0726	13.2816	12.2103	16.2487	14.8499
Ranbp3l	chr15:9055681-9067333	0.001	0.001	0.001	0.001	0.132334	0.001	0.0381318	0.001	0.116709	0.121444	0.001	0.041267	0.001	0.0198816	0.001
Ranbp6	chr19:29808107-29812974	2.47231	1.72264	1.28323	0.658545	1.59964	0.25466	2.37469	0.271489	1.33619	1.0572	1.86751	3.80491	1.76879	4.04249	4.52801
Ranbp9	chr13:43402672-43480973	7.46801	14.3908	12.8862	11.5326	14.5766	7.85373	15.2706	7.56081	18.6727	9.48491	14.0504	19.1987	11.2996	17.6478	20.9903
Rangap1	chr15:81704247-81729919	9.66183	49.244	46.25	52.3884	28.2637	25.3327	11.3399	31.3119	10.5845	10.6156	10.5491	5.51201	4.53947	6.96522	6.7767
Rangrf	chr11:68972486-68973820	18.3973	41.712	16.3923	9.81872	6.88047	7.46174	9.01798	9.90239	7.14449	11.6928	8.90148	7.14866	0.001	9.48946	9.42533
Rap1a	chr3:105728281-105801336	121.429	71.5035	60.5757	41.8417	61.4197	19.1497	83.3296	11.5373	47.4937	24.8622	57.4851	74.6854	52.6546	65.3999	134.137
Rap1b	chr10:117814596-117845974	176.844	108.752	119.849	109.314	148.711	109.69	133.132	69.2168	101.293	82.6734	123.464	101.632	223.469	123.598	209.527
Rap1gap	chr4:137664725-137729861	0.248904	0.111656	0.0757284	0.001	0.0534628	0.001	0.393511	0.373331	0.0880767	0.0915961	0.110216	0.0778015	0.001	0.2052	0.328202
Rap1gap2	chr11:74383482-74590158	2.65836	4.64157	3.77202	1.88436	1.86063	1.0649	1.25017	2.37692	1.54825	1.84846	1.08183	1.20358	1.18906	1.81925	2.72248
Rap1gds1	chr3:138925905-139075199	11.2694	34.9201	29.2564	27.0837	29.1581	16.1211	16.8023	18.0519	23.7213	17.767	24.5739	19.389	20.6677	20.9704	20.3697
Rap2a	chr14:120478460-120507192	13.4425	22.4866	16.8238	20.3996	13.1493	8.26936	17.6752	10.2133	12.4013	10.3843	13.877	12.6775	12.4305	14.4053	17.8765
Rap2b	chr3:61364506-61368703	5.03574	5.82729	5.58275	3.99319	6.20748	3.46543	11.3532	3.09998	5.77721	5.1077	6.1697	6.68398	5.5851	7.12255	8.16207
Rap2c	chrX:51003913-51018018	7.93499	13.6367	16.5207	11.1814	13.9232	2.75833	13.8823	3.72103	10.8049	6.26674	14.9255	15.4576	2.66131	13.0867	19.8782
Rapgef1	chr2:29619719-29740363	14.5469	22.9143	15.9749	19.0546	13.8515	14.4315	11.0056	17.0307	11.8809	18.7114	12.5784	10.1795	13.6359	15.5085	14.7782
Rapgef2	chr3:79062528-79145875	2.54952	5.08167	5.93124	3.69017	8.03562	2.16876	3.84461	3.14871	6.72147	5.40755	4.0959	5.53711	2.31108	6.70982	6.02981
Rapgef3	chr15:97744769-97767666	3.94936	1.05939	0.638525	0.342931	0.67065	0.91505	1.69903	1.0467	0.408318	2.18806	0.340451	1.02411	1.16835	1.80943	2.4993
Rapgef4	chr2:71981214-72257474	0.992643	0.262576	0.235988	0.157346	0.441013	0.208664	0.380063	0.444253	0.710424	0.449261	0.228943	0.394118	0.676972	0.706944	0.938975
Rapgef5	chr12:117516478-117756978	0.0667141	0.119358	0.001	0.162019	0.442354	0.001	0.001	0.0175836	0.0883087	0.0916562	0.0588991	0.218384	0.001	0.286008	0.304167
Rapgef6	chr11:54522844-54699286	2.58909	4.33251	4.85224	3.08616	6.28742	1.26574	2.36838	1.95763	4.6248	3.51885	3.66173	5.27754	1.41429	6.24496	5.75752
Rapgefl1	chr11:98836784-98853005	0.191257	0.28528	0.290217	0.619559	0.245507	0.366137	0.385335	0.0840423	0.439072	0.525642	0.478624	0.47722	0.001	0.431829	0.164373
Raph1	chr1:60483184-60566765	1.98371	5.06254	5.05568	3.1829	7.12641	1.54477	2.81799	2.12278	4.76964	3.7331	3.19547	4.31931	2.23977	5.97236	5.9439
Rapsn	chr2:91035626-91045729	0.001	0.156341	0.15941	0.42523	0.0376893	1.28364	0.303569	0.0925955	1.0137	4.74758	0.001	0.081749	0.001	0.587221	0.207464
Rara	chr11:98937695-98974942	8.78005	12.29	11.8699	11.2924	10.3603	19.8329	17.7703	18.6613	9.41173	21.0932	5.46392	9.21756	7.58848	9.33313	6.33988
Rarb	chr14:16430839-16575210	2.51886	3.49432	2.89027	1.66102	3.99887	1.88865	2.95553	1.41768	3.48604	5.00346	3.36345	3.92764	2.81016	3.6501	5.45597
Rarg	chr15:102234939-102257483	36.036	20.3836	25.3539	26.5166	16.9183	36.7466	28.812	39.9187	21.7695	36.1612	22.7842	23.6722	20.8836	27.8215	31.7285
Rarres1	chr3:67478885-67515523	1.25085	0.273648	1.67512	1.48933	2.15976	1.28566	1.24185	4.76064	3.27613	1.41659	3.7861	1.62177	0.895422	1.04861	1.29045
Rarres2	chr6:48569697-48572670	1564.9	901.826	489.825	513.838	202.681	745.286	337.111	377.193	146.014	277.952	149.163	175.606	719.498	246.269	412.756
Rars	chr11:35808380-35834528	18.6164	56.2387	50.9762	53.5189	42.7452	33.4193	22.1823	18.7924	22.1609	16.522	22.1351	15.5042	28.5149	16.8165	23.7426
Rars2	chr4:34614957-34660167	6.96863	11.3677	9.26781	16.7252	11.5842	6.18867	6.48271	4.2326	7.37782	4.38367	7.26532	7.83166	6.54062	6.40709	6.00708
Rasa1	chr13:85214698-85289486	6.03182	10.6092	9.1916	4.01497	12.0564	2.18316	8.46833	2.34105	11.8955	6.4671	13.092	19.6219	2.92025	16.6676	16.8864
Rasa2	chr9:96539299-96631503	2.31276	2.51552	3.41782	1.45489	3.94778	0.961485	1.94761	1.18957	3.77408	1.70718	2.60421	3.64304	0.240379	4.87475	4.78105
Rasa3	chr8:13567217-13677587	9.8231	34.8535	39.4197	45.7424	36.5018	41.8115	20.2799	38.3692	26.2502	24.4735	18.9356	18.8835	13.2182	16.9446	14.5651
Rasa4	chr5:136083915-136111860	2.04398	1.20408	3.12752	3.31945	1.86253	8.70141	6.70843	11.3909	4.72104	5.49555	1.72352	3.23907	1.27636	1.93402	1.85593
Rasal1	chr5:120648821-120679593	0.001	0.0374624	0.001	0.001	0.001	0.0437508	0.0180922	0.001	0.0886366	0.001	0.001	0.001	0.001	0.001	0.001
Rasal2	chr1:157135182-157412595	0.633075	2.5765	2.41939	1.25379	3.87221	0.834287	1.49054	1.0193	5.03427	2.89347	3.11172	3.88929	1.3788	3.46006	2.42894
Rasal3	chr17:32390660-32403581	0.02422	0.001	0.0330365	0.001	0.0621346	0.644278	0.376096	0.555006	0.345844	0.279382	0.001	0.001	0.18959	0.0163728	0.001
Rasd1	chr11:59963180-59964942	2.50888	6.85242	2.65028	2.99925	1.29128	1.29345	0.573552	1.58616	4.59602	1.95269	3.65743	3.95373	0.001	2.28761	6.54968
Rasd2	chr8:75213943-75224113	0.0967845	0.0861717	0.001	0.001	0.0413003	0.0503483	0.124936	0.001	0.0509463	0.0795967	0.001	0.04505	0.001	0.195227	0.286277
Rasef	chr4:73714578-73790602	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0267761	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Rasgef1a	chr6:118066384-118091546	0.582469	0.111365	0.0755576	0.001	0.106642	0.0433511	0.179268	0.240805	0.0878326	0.001	0.0732845	0.0776251	0.433815	0.374119	0.608545
Rasgef1b	chr5:99217419-99252927	4.00768	4.10888	6.9716	3.28215	9.47665	13.4129	7.0061	13.481	13.6752	5.12952	6.56132	5.56258	2.0415	7.32504	6.14051
Rasgef1c	chr11:49901834-49980223	0.001	0.0547799	0.001	0.297722	0.0526139	0.001	0.132567	0.001	0.001	0.001	0.001	0.001	0.001	0.0275307	0.0727611
Rasgrf1	chr9:89909774-90026979	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0849922	0.001
Rasgrf2	chr13:91880406-91988042	0.343288	0.0200967	0.0817461	0.001	0.172703	0.0234269	0.0581064	0.0946428	0.250005	0.209513	0.0793191	0.0840412	0.136658	0.446735	0.543522
Rasgrp1	chr2:117279992-117342877	0.001	0.0230951	0.001	0.001	0.0110317	0.134654	0.100202	0.001	0.35562	0.0708535	0.227899	0.531199	0.0448905	0.256578	0.12286
Rasgrp2	chr19:6400582-6415216	14.1935	0.224613	0.571975	0.915605	0.997991	1.90557	0.679567	2.05721	0.232132	0.381271	0.443611	0.176151	2.35806	1.52361	2.03855
Rasgrp3	chr17:75435904-75529053	0.169684	0.151899	0.334804	0.137436	0.847491	0.295542	0.293165	0.0447337	0.614608	0.310966	0.249609	0.211745	0.001	0.332491	0.414849
Rasgrp4	chr7:29134932-29153955	0.210848	0.231806	0.288246	0.139511	0.0861532	0.360528	0.568635	0.197235	0.53384	0.237187	0.152487	0.511687	0.001	0.650172	0.799326
Rasip1	chr7:45627536-45639092	0.484934	0.152653	0.155363	0.001	1.38895	0.713161	0.552969	0.855308	0.338585	0.39916	0.0376713	0.319216	0.001	0.480697	0.50724
Rasl10a	chr11:5058127-5060383	2.40885	0.842295	0.61464	0.655619	0.467474	0.992409	2.58382	2.00433	0.777395	2.47986	2.49883	1.76209	0.001	2.03596	1.43464
Rasl10b	chr11:83410071-83421038	0.333662	0.0343841	0.174943	0.001	0.0493661	0.401427	0.165991	0.121627	0.0406874	0.232545	0.135752	0.0359499	0.001	0.173337	0.548496
Rasl11a	chr5:146845070-146847726	7.63138	2.47987	8.68524	4.50355	4.07008	2.92113	2.0165	3.09033	4.99468	1.84297	7.9405	5.92898	0.001	12.0513	11.056
Rasl11b	chr5:74195325-74199477	18.8964	5.53659	10.5633	3.86019	3.04216	7.73694	13.116	4.999	11.1363	18.6712	9.81647	15.7365	9.72604	26.156	28.7371
Rasl12	chr9:65398487-65414853	4.68563	5.21331	8.68904	13.0438	5.10312	17.8684	11.5472	23.6663	6.32447	7.16683	6.65132	4.85665	7.11894	5.34533	7.96989
Rasl2-9	chr7:5124941-5125950	0.001	0.001	0.001	0.001	0.001	0.001	0.19703	0.001	0.001	0.001	0.132886	0.001	0.001	0.001	0.0592873
Rassf1	chr9:107551554-107562267	31.9839	40.9109	50.567	38.7225	24.382	33.0081	35.0306	29.478	42.3352	23.3901	27.8508	35.5515	36.2153	35.7908	41.5623
Rassf10	chr7:112953961-112957458	0.102167	0.001	0.0696412	0.001	0.0327521	0.0399496	0.001	0.001	0.040493	0.001	0.001	0.001	0.001	0.001	0.0303261
Rassf2	chr2:131992849-132029988	14.1806	5.03728	5.09843	7.37252	5.81637	8.75471	13.9776	10.5435	14.0076	15.1855	17.6174	24.2151	15.3141	24.2095	26.872
Rassf3	chr10:121410350-121476250	3.65678	2.97367	4.73484	1.51993	3.63351	2.5733	3.12468	2.99082	3.72559	1.6349	1.69202	2.41412	2.92909	2.34541	5.72008
Rassf4	chr6:116633007-116673836	0.0411262	0.0738755	0.300477	0.300708	0.361417	1.5068	1.4682	0.39133	1.46626	1.35873	0.255121	0.405475	0.233182	0.177327	0.122835
Rassf5	chr1:131176409-131245178	4.30904	3.2022	5.22811	4.5865	5.03602	6.49158	6.84675	5.18688	11.5959	7.35708	4.96685	4.12067	3.25466	8.9751	7.3751
Rassf6	chr5:90603075-90640487	0.001	0.001	0.0646893	0.001	0.1832	0.001	0.001	0.001	0.0374691	0.001	0.001	0.001	0.001	0.127459	0.001
Rassf7	chr7:141215859-141218658	0.254075	0.334422	0.170536	0.45489	0.040347	0.19624	0.406123	0.049545	0.147774	0.259321	0.001	0.524611	0.001	0.376522	0.0739466
Rassf8	chr6:145808382-145817584	10.2677	11.537	10.9468	7.89248	14.8541	7.31487	6.51156	4.81034	14.3777	17.1601	12.1854	14.1894	9.30528	17.057	12.9695
Rassf9	chr10:102512221-102546560	0.26336	0.0583026	0.118785	0.001	0.504277	0.13648	0.0846924	0.001	0.103274	0.180009	0.001	0.121931	0.001	0.146428	0.593623
