tracking_id	Muscle 1D NTX	Muscle 2D NTX	Muscle 3D NTX	Muscle 3D NTX	Muscle 5D NTX	Muscle 7D NTX	Muscle 10D NTX
Tmem223	48.9957	37.0192	84.5348	164.251	55.6036	63.3439	70.6497
Tmem225	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem229a	0.243878	0.001	0.001	0.0343294	4.80193	6.22698	0.798523
Tmem229b	0.462286	6.10936	9.78344	1.77723	0.687671	1.91118	3.33794
Tmem230	14.23	11.3276	17.7845	12.7947	21.132	16.7912	11.2409
Tmem231	1.56834	0.756197	0.348526	0.790071	3.42622	2.48452	2.93396
Tmem232	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem233	1.20816	0.327346	0.358878	0.001	6.68126	14.3088	12.3604
Tmem234	45.5368	75.8047	61.8925	96.9615	47.0689	51.6784	56.3867
Tmem235	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem236	0.001	0.0490526	0.001	0.001	0.0404284	0.012405	0.0162096
Tmem237	10.5227	3.75581	4.98725	4.70974	12.6036	10.6085	5.72122
Tmem238	25.9141	8.02123	4.41647	43.5488	0.641756	2.3102	3.65582
Tmem239	0.001	0.001	0.001	0.001	0.583308	0.001	0.001
Tmem240	0.150428	0.0711502	0.001	0.001	0.001	0.179185	0.233929
Tmem241	1.12919	1.26752	2.68309	1.74489	2.26663	2.92765	0.788843
Tmem242	70.3248	51.5863	102.516	140.618	66.018	57.4746	91.9099
Tmem243	5.36559	9.38362	8.81932	4.01512	3.80243	9.4239	10.499
Tmem245	2.47229	2.04562	0.81619	0.67619	6.42095	3.97569	2.39632
Tmem246	4.24725	3.19511	6.29479	12.6217	15.493	18.9669	11.3153
Tmem247	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem248	26.8681	27.0065	17.2083	13.4333	16.5049	16.7617	21.0698
Tmem25	0.001	0.156913	0.0867386	0.604502	0.775172	1.12945	1.81193
Tmem251	21.5721	17.2106	16.0383	6.91331	9.00919	9.24504	6.82508
Tmem252	0.595926	0.822201	0.454555	0.252043	0.18465	1.00068	1.08528
Tmem253	0.001	0.0813981	0.269204	0.001	0.267309	0.368652	0.160395
Tmem254a	0.434973	0.231618	1.0702	1.47704	0.423962	1.57148	0.523579
Tmem254a	0.434973	0.231618	1.0702	1.47704	0.423962	1.57148	0.523579
Tmem254a	0.434973	0.231618	1.0702	1.47704	0.423962	1.57148	0.523579
Tmem254b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Tmem254b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Tmem254b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Tmem254c	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Tmem254c	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Tmem254c	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Tmem255a	0.0362319	0.0262704	0.001	0.001	11.2142	11.2525	0.486053
Tmem255b	0.463075	1.65083	0.0958113	0.0830408	0.554268	1.13713	3.57302
Tmem256	192.364	91.8524	165.213	208.188	77.9184	60.6668	95.1849
Tmem258	285.58	161.411	381.09	347.795	266.341	212.873	143.13
Tmem259	54.9837	40.1974	41.388	53.5661	29.1395	61.7851	60.3861
Tmem26	0.240497	1.1382	1.14388	0.186224	1.29951	0.771011	0.405365
Tmem27	0.001	0.236305	0.001	0.001	0.001	0.001	0.103505
Tmem28	0.001	0.001	0.001	0.001	0.001	0.0694865	0.181439
Tmem29	7.7914	2.5899	6.11809	6.38791	5.67792	5.0884	3.71673
Tmem30a	24.8948	7.08402	7.83966	3.19536	32.7686	20.1094	5.34612
Tmem30b	4.59159	1.15491	1.85591	1.35346	5.34746	5.52	3.08851
Tmem30c	0.29982	0.001	0.001	0.001	0.001	0.214312	0.001
Tmem33	12.342	7.88416	7.80034	7.09237	11.034	10.5108	4.12724
Tmem35	0.513086	1.07935	1.84295	2.40569	10.092	5.96717	2.74877
Tmem37	1.45651	12.7234	68.3549	36.3627	6.00842	5.06172	1.66774
Tmem38a	36.1946	8.14472	27.7417	31.9478	20.2207	12.3813	81.2433
Tmem38b	13.7261	5.15381	7.91768	4.50999	19.5506	7.73464	14.7905
Tmem39a	12.0618	11.2918	8.11836	11.65	17.2455	21.0401	21.3663
Tmem39b	13.5883	9.88644	12.8272	11.7116	7.65947	10.1871	8.37552
Tmem40	0.001	2.48856	0.514493	4.04538	0.373842	0.178	1.63398
Tmem41a	12.6303	8.64708	10.268	14.4458	5.46503	8.39365	6.79717
Tmem41b	11.7257	7.21806	6.78005	7.13715	13.0017	10.5632	6.32766
Tmem42	4.99534	2.65943	3.47071	5.12673	8.56177	5.7904	7.7907
Tmem43	24.7395	38.4294	28.4441	31.9457	36.4725	33.8266	32.7823
Tmem44	0.288991	0.483149	0.790592	0.771274	0.588792	0.595173	1.02776
Tmem45a	0.375092	2.87911	0.0374612	0.261227	1.39495	0.616232	5.63559
Tmem45b	0.235719	0.0611124	0.202391	0.001	0.45218	0.400514	0.001
Tmem47	11.2381	1.50849	2.39565	2.78787	57.9219	23.4807	3.06406
Tmem48	20.613	16.5876	7.04597	7.13537	11.3157	5.35979	3.54806
Tmem5	22.6644	9.24953	14.7564	13.2881	25.2524	15.9117	16.6558
Tmem50a	39.0635	101.407	121.63	110.496	75.2412	86.9973	101.249
Tmem50b	5.62878	16.7049	10.3405	5.62858	7.90725	7.63464	15.1245
Tmem51	3.33594	13.1373	29.9718	10.209	6.54308	5.68954	23.0222
Tmem51as1	0.001	0.0540315	0.001	0.001	0.0888845	0.272562	0.391548
Tmem52	6.25956	0.467971	0.257342	0.105179	0.001	0.217088	20.6208
Tmem52b	0.001	0.001	0.001	0.001	0.001	0.0159971	0.001
Tmem53	2.61278	2.75498	3.03124	3.35449	2.34768	4.20377	5.98905
Tmem54	0.130742	0.001	0.001	1.25869	0.001	0.001	1.14803
Tmem55a	32.0891	20.7109	34.6569	44.6158	34.5029	21.7203	12.0833
Tmem55b	59.5148	29.8334	39.9623	65.8372	23.9185	21.1925	18.9764
Tmem56	0.638958	0.0282412	0.0156378	0.0683004	0.675486	0.621932	0.205547
Tmem57	9.75046	6.2252	7.89989	5.80889	19.8686	15.2829	8.94117
Tmem59	46.887	50.875	67.8162	51.2271	150.538	93.442	70.3432
Tmem59l	1.1422	0.001	0.001	0.001	0.001	0.786463	0.427859
Tmem60	16.7537	6.28199	10.0948	13.4208	17.2115	14.4787	9.79759
Tmem62	1.8223	1.27018	2.31821	1.86803	1.93574	1.97421	2.24382
Tmem63a	10.9497	29.3063	20.8865	29.4658	13.7859	19.8798	23.0093
Tmem63b	9.99409	9.79376	8.82928	10.1514	13.1051	10.3696	16.0009
Tmem63c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem64	13.8322	5.93247	2.66487	1.86862	39.0681	25.0427	14.0007
Tmem65	17.2906	8.59425	8.7206	3.85206	19.1186	15.6061	20.5227
Tmem66	36.253	61.4087	40.2787	34.859	73.6252	60.7032	76.3398
Tmem67	1.76	1.09393	1.23931	1.03088	3.09088	2.91097	0.722867
Tmem68	7.94038	3.306	3.26706	5.15237	8.45798	7.07309	2.11278
Tmem69	15.4977	7.62347	15.997	6.91392	4.16909	6.67732	2.89884
Tmem70	35.9412	10.6231	16.1492	14.9511	45.1732	17.6062	14.2465
Tmem71	0.214291	2.63539	0.994601	0.20933	0.561928	1.23813	0.614301
Tmem72	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem74	0.001	0.0659792	0.001	0.001	0.001	0.001	0.001
Tmem74b	0.001	0.0679223	0.001	0.001	0.11163	0.001	0.268073
Tmem79	0.740852	1.0675	0.34968	0.001	0.651051	0.319527	1.22612
Tmem8	0.340383	9.40565	6.55524	2.55842	0.128473	0.814668	0.686773
Tmem80	7.84994	3.15392	9.46794	7.66543	6.92774	7.45337	9.97853
Tmem81	0.496061	0.163753	0.361703	1.46803	1.25707	1.37669	1.07872
Tmem82	0.043002	0.135642	1.30469	0.0642154	0.334909	0.185147	0.158766
Tmem86a	0.924229	17.042	89.9091	34.6806	4.09238	4.59258	6.38139
Tmem86b	1.10088	0.654305	3.24584	2.34561	1.74579	5.30914	2.90082
Tmem87a	10.0913	3.69833	7.8743	3.2975	17.5641	17.6112	5.56214
Tmem87b	3.73537	1.99735	3.74202	1.03948	4.65533	7.56087	2.38766
Tmem88	6.16891	4.73288	4.08615	5.41452	2.09523	5.384	2.75621
Tmem88b	0.482512	0.881257	3.79816	6.7559	2.34607	4.40864	2.20948
Tmem89	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem8b	0.535867	0.3714	0.185032	0.861612	3.61349	3.01657	3.99135
Tmem8c	0.175571	3.3836	109.671	171.037	27.2051	57.0696	22.4364
Tmem9	11.3095	7.49854	29.6182	31.9759	35.8003	23.7575	24.2269
Tmem91	0.001	0.001	0.269054	0.001	0.001	0.368122	0.960228
Tmem92	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem95	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem97	94.8414	86.4169	74.5239	126.247	19.9167	21.9999	16.1821
Tmem98	23.7609	21.4328	20.8546	55.9367	34.0642	18.6189	20.9342
Tmem9b	21.7636	26.3422	40.4113	27.5778	20.6849	36.1702	25.0348
Tmf1	2.67465	0.995231	2.20451	0.925456	4.90412	2.76815	0.795441
Tmie	0.001	0.001	0.001	0.001	0.001	0.114535	0.274311
Tmigd1	0.001	0.359346	0.001	0.001	0.001	0.0361969	0.047255
Tmlhe	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmod1	2.01995	1.04595	0.438609	0.371898	2.87486	2.53929	10.068
Tmod2	0.456614	0.641337	0.0194487	0.263701	0.724841	1.13915	1.12443
Tmod3	14.3437	13.9335	11.5159	4.41997	22.6781	16.2069	6.89379
Tmod4	31.1615	5.22115	0.442792	0.001	0.527611	1.65744	71.8681
Tmpo	89.3883	34.3321	33.7678	43.3306	76.2927	54.1406	18.6093
Tmppe	0.864259	1.7388	1.43859	1.98904	1.05353	1.26055	1.44989
Tmprss11a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss11bnl	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss11c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss11d	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss11e	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss11f	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss11g	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss12	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmprss13	0.001	0.167032	0.001	0.001	0.001	0.001	0.49659
Tmprss15	0.001	0.001	0.001	0.001	0.0355077	0.0108961	0.001
Tmprss2	0.001	0.001	0.0949704	0.110439	0.0471524	0.0578678	0.283537
Tmprss3	0.001	0.100139	0.001	0.001	0.001	0.001	1.16817
Tmprss4	0.001	0.001	0.677565	0.039344	0.134562	0.0206374	0.0269583
Tmprss5	0.001	0.228125	0.001	0.001	0.001	1.35894	5.23475
Tmprss6	0.001	0.0566382	0.0939953	0.245943	0.186673	0.0429555	0.0187086
Tmprss7	0.001	0.001	0.001	0.001	0.116823	0.001	0.140457
Tmprss9	0.001	0.0521077	0.001	0.001	0.001	0.0263516	0.0516491
Tmsb10	3607.97	2921.58	7485.36	7019.42	1780.61	2003.97	513.959
Tmsb15a	0.001	0.001	0.001	0.001	0.001	0.001	2.14397
Tmsb15b1	0.001	0.982144	0.514503	3.3041	1.31823	1.59064	0.001
Tmsb15b2	0.001	0.001	0.001	1.27943	1.87141	0.001	0.221024
Tmsb15l	0.001	0.001	0.518391	0.001	1.25122	0.408361	0.867715
Tmsb4x	1054.23	4061.69	7447.8	3193.04	1995.24	1961.21	820.053
Tmtc1	0.235983	0.564215	0.011574	0.050571	0.206874	0.232818	1.71519
Tmtc2	2.76033	0.466032	0.137615	0.570911	7.25108	7.21858	1.31544
Tmtc3	5.85089	2.90752	0.910645	1.70448	8.9862	3.1816	1.09786
Tmtc4	3.13397	1.06292	1.85242	0.769501	15.8104	6.82639	2.56354
Tmub1	5.27839	8.37377	7.75123	13.0958	2.70203	5.27044	7.86304
Tmub2	6.25432	14.9988	19.3307	20.2136	17.5832	19.2348	17.7573
Tmx1	62.2095	18.6104	19.2525	14.4298	42.6533	24.1138	4.96956
Tmx2	38.4114	32.0956	45.5281	43.3867	34.0634	21.1585	21.3475
Tmx3	10.4005	3.06122	5.17935	2.2888	19.6834	8.64153	1.48962
Tmx4	3.93887	4.4142	1.88273	0.855246	12.0104	7.29923	4.39663
Tnc	100.033	48.6517	2.0074	5.03489	47.6371	14.3772	78.9101
Tnf	9.47127	248.115	116.84	28.5067	2.24238	18.8328	1.67851
Tnfaip1	26.6655	27.024	19.4064	21.7676	24.2068	20.015	20.0659
Tnfaip2	5.35895	143	27.4557	10.3009	14.8898	7.25391	16.2633
Tnfaip3	21.7505	148.917	65.5798	13.3572	16.8625	30.5474	19.8349
Tnfaip6	11.1437	5.0996	1.78836	0.978734	3.25562	9.43757	47.8328
Tnfaip8	2.23894	11.5407	8.13284	1.86219	1.98276	3.2886	4.12417
Tnfaip8l1	0.324971	2.92731	2.37334	3.60889	0.835556	0.926632	2.31796
Tnfaip8l2	0.965363	18.9961	52.4218	14.2468	1.48439	3.45676	0.415502
Tnfaip8l3	0.001	0.001	0.001	0.001	0.001	0.001	0.110036
Tnfrsf10b	7.2274	4.29471	4.00823	3.52115	2.90595	1.61745	2.25786
Tnfrsf11a	0.121	3.33002	7.3739	1.26051	0.0871699	1.00911	1.47999
Tnfrsf11b	0.0223608	0.290987	0.001	0.001	0.639199	0.147074	1.85747
Tnfrsf12a	726.221	92.0337	47.841	148.279	146.895	56.0447	91.2847
Tnfrsf13b	0.001	3.73377	1.80284	0.423338	0.244101	0.448226	1.16857
Tnfrsf13c	0.103347	0.197608	0.001	0.001	0.0812947	0.0747938	2.89801
Tnfrsf14	0.689784	5.25601	4.99135	0.907601	1.36945	2.87564	2.81302
Tnfrsf17	0.001	0.001	0.001	0.001	0.001	0.202437	0.001
Tnfrsf18	0.001	11.4347	0.226803	0.001	0.001	0.310441	0.877576
Tnfrsf19	6.53177	1.26985	0.293838	0.619762	4.01171	5.45505	6.20657
Tnfrsf1a	41.0052	108.614	71.0601	41.058	61.6288	49.9274	69.6307
Tnfrsf1b	5.99237	136.88	58.1325	20.6659	9.27413	6.33065	4.36316
Tnfrsf21	6.60137	19.011	23.0109	8.74804	5.91644	9.01433	15.4763
Tnfrsf22	1.42745	4.19277	0.899982	2.05773	1.00538	1.54192	0.872816
Tnfrsf23	0.844046	8.46661	1.2166	1.15405	0.498332	0.986886	0.808202
Tnfrsf25	0.335927	1.13831	0.264572	0.001	0.591104	5.46736	3.78658
Tnfrsf26	0.001	3.50691	0.33734	0.001	0.0502464	0.0924935	0.241695
Tnfrsf4	0.186266	5.24403	0.963127	2.58759	0.143452	1.01104	0.172111
Tnfrsf8	0.0428579	0.183337	0.202391	0.293165	0.100485	0.001	0.001
Tnfrsf9	0.163241	3.74594	1.75337	1.62319	0.0771424	0.001	0.290643
Tnfsf10	0.312617	0.465596	0.974807	0.0519358	0.206722	0.518086	0.0355314
Tnfsf11	0.259445	0.0829966	0.001	1.55812	0.683252	0.209573	0.191631
Tnfsf12	5.91878	29.7633	44.0885	22.2689	5.37189	18.2478	27.9337
Tnfsf13	1.1396	13.8758	47.4867	6.91885	1.24093	7.70836	3.06949
Tnfsf13b	0.001	0.449321	0.558207	1.1326	0.184762	0.70818	0.295939
Tnfsf14	0.674524	21.9779	0.168603	0.001	0.167419	0.0770132	0.134109
Tnfsf15	0.001	0.0604217	0.001	0.0730511	0.224239	0.0764653	0.0399743
Tnfsf18	0.001	0.271572	0.001	0.001	0.074503	0.001	0.0298466
Tnfsf4	0.001	0.596598	0.001	0.001	0.001	0.001	0.001
Tnfsf8	0.001	0.29148	0.001	0.001	0.068558	0.0210286	0.027469
Tnfsf9	9.13975	60.225	20.5804	4.19043	7.99651	9.84371	19.7261
Tnik	2.05246	1.07165	0.521563	0.435535	11.2545	15.6121	4.0246
Tnip1	10.142	54.516	28.586	22.1931	19.9846	17.2866	24.8982
Tnip2	6.55339	6.82736	10.7089	1.23968	6.05025	9.92835	6.38933
Tnip3	0.001	9.12692	1.36784	0.114769	0.0391806	0.0961785	0.001
Tnk1	5.53854	3.25477	10.2755	10.5599	5.64122	10.4274	6.32109
Tnk2	21.96	15.9017	5.94998	25.2573	6.50228	5.62575	17.0499
Tnks	2.42734	4.65814	2.92635	1.2123	12.1103	3.39956	2.68572
Tnks1bp1	8.23171	7.29477	2.76618	4.86167	8.54378	7.81191	21.8591
Tnks2	15.4989	11.0218	13.1963	9.90363	27.3173	21.7448	8.6192
Tnmd	0.997459	23.8743	2.87108	0.783114	1.09963	9.32516	238.774
Tnn	0.0103964	0.697194	0.201405	0.001	0.001	0.0843953	1.44392
Tnnc1	1.44081	1.13916	10.527	11.9657	4.51755	3.33344	8.37056
Tnnc2	1958.6	101.23	57.7587	57.1588	28.4937	66.914	4282.12
Tnni1	0.709568	0.752381	12.6906	33.8898	17.4348	15.5845	17.6435
Tnni2	2047.59	125.283	223.389	230.126	26.2287	64.7051	4326.14
Tnni3	0.192113	0.001	1.16216	3.00725	0.216364	1.8547	1.55474
Tnni3k	0.001	0.0298026	0.001	0.001	0.001	0.001	0.001
Tnnt1	3.41372	4.06696	146.77	139.53	46.9533	73.2152	45.9969
Tnnt2	1.79549	2.86875	36.826	34.7491	50.667	62.6568	11.4684
Tnnt3	2241.69	136.072	58.1526	38.2848	31.4141	65.0854	3818.61
Tnp1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tnp2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tnpo1	28.4807	23.8093	15.8803	12.6178	60.0095	26.2687	8.75059
Tnpo2	17.8186	14.8589	10.9672	10.5264	19.356	12.8342	15.2118
Tnpo3	20.6473	18.4967	13.4241	16.5628	31.0501	14.9348	9.2523
Tnr	0.001	0.0163593	0.001	0.001	0.001	0.001	0.0432866
Tnrc18	3.28994	9.09975	3.47396	5.18014	5.23558	5.04037	13.6336
Tnrc6a	3.46164	3.6806	4.93128	7.77285	8.58351	11.2098	4.34184
Tnrc6b	1.30684	2.48915	1.32997	0.829468	5.13001	3.51841	2.08528
Tnrc6c	2.5749	3.23403	2.89698	2.36745	5.76441	7.80003	7.33422
Tns1	3.05875	15.8424	8.36503	9.54868	5.56805	8.21411	62.3654
Tns3	32.2103	32.1981	17.2495	12.2452	15.9016	12.6835	21.9516
Tns4	0.001	0.83912	1.21802	0.324442	0.0307497	0.132109	0.604266
Tnxb	1.8274	4.61652	0.543645	0.651129	0.299912	9.30444	16.0543
Tob1	18.4249	7.85956	4.97125	2.76972	20.6794	25.086	39.6925
Tob2	13.409	19.5482	7.97135	5.70384	15.2288	16.8477	42.3608
Toe1	13.1564	8.48987	8.81437	8.74939	9.52028	8.26499	8.05797
Tollip	14.9541	28.3859	16.5508	14.2782	23.3359	16.9035	24.0392
Tom1	6.04493	21.3827	23.4568	18.2872	7.8678	12.7007	22.2547
Tom1l1	5.20994	1.60475	2.36468	2.53063	7.81474	4.90623	3.02786
Tom1l2	6.50871	6.83762	2.48877	3.13607	10.6394	14.4023	27.0308
Tomm20	72.8188	30.5319	44.1026	68.4043	40.0175	29.4844	19.8063
Tomm20l	0.616335	0.001	0.001	0.001	0.001	0.001	0.001
Tomm22	302.196	177.561	263.392	361.631	104.448	90.1605	82.8363
Tomm34	20.4047	14.3944	14.4016	20.2496	8.07718	18.9676	17.0842
Tomm40	211.773	113.932	89.1601	325.646	31.6077	36.97	37.6516
Tomm40l	12.3719	11.9846	14.4967	23.5084	8.36009	7.47423	13.9798
Tomm5	330.767	135.719	199.578	486.25	93.5869	85.008	105.118
Tomm6	73.2636	82.8587	137.095	152.702	29.8291	65.9558	68.6311
Tomm7	186.294	48.2457	91.2438	106.876	79.7649	78.5782	59.8777
Tomm70a	52.6946	17.5918	24.5072	22.3929	33.3376	20.8187	5.89216
Tomt	1.90289	0.437479	1.12597	0.001	0.598958	0.624228	0.431423
Tonsl	4.86729	5.31713	1.87589	3.64319	2.40994	2.17568	2.04483
Top1	15.9591	9.14472	11.7435	5.32629	32.7204	19.1622	5.0449
Top1mt	14.4249	6.26456	6.97588	6.73936	8.01776	9.3587	4.88265
Top2a	49.994	21.8914	13.8776	19.0952	67.0401	17.5177	2.99127
Top2b	14.6739	3.53587	5.87308	3.49529	38.5014	19.8226	3.43629
Top3a	2.70691	2.87539	3.55348	5.36845	3.43642	2.79972	3.65844
Top3b	11.8141	11.8779	11.272	10.4505	11.9347	19.1612	14.7676
Topaz1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Topbp1	22.1915	7.47414	5.1913	4.86772	21.2	10.5602	2.33449
Topors	8.6781	3.30781	3.9961	3.28474	13.2868	9.10844	3.31047
Tor1a	30.7309	27.4093	32.2425	31.2159	18.064	19.7536	16.2239
Tor1aip1	16.6174	24.7784	25.3117	16.4944	39.248	30.304	24.9198
Tor1aip2	38.5957	30.5024	56.6004	43.052	95.1826	55.7846	31.6286
Tor1b	28.3467	16.0173	13.934	13.8736	18.8586	18.429	17.2589
Tor2a	30.0434	22.301	21.4427	31.212	16.3631	17.4519	16.4556
Tor3a	7.22398	9.97171	31.6932	16.4213	11.8358	15.8387	8.75989
Tor4a	0.425592	6.22417	14.5519	2.39571	0.735844	2.24892	2.01014
Tox	0.176577	1.11723	0.0706158	0.001	0.001	1.1294	1.77069
Tox2	0.001	0.399199	0.188918	1.09508	0.0937955	0.143802	0.826263
Tox3	0.001	0.113239	0.001	0.001	0.32657	0.543923	0.112215
Tox4	10.1179	22.2146	16.137	14.5689	19.0052	13.6418	12.7376
Tpbg	1.41914	2.17571	0.964049	3.24062	3.97152	3.39519	3.42893
Tpbpa	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tpbpb	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tpcn1	10.9829	35.3803	28.4094	30.6346	18.5446	27.2756	38.208
Tpcn2	3.08943	9.68885	15.6613	6.51107	3.60466	4.97651	7.03863
Tpd52	26.0282	64.2381	91.8724	19.8136	11.099	16.5288	9.31077
Tpd52l1	4.04809	1.96016	4.49562	6.67488	1.54522	1.34186	7.10931
Tpd52l2	32.3855	18.0109	23.3699	24.2196	34.3466	27.2705	26.7309
Tpgs1	29.5186	24.6096	28.6384	67.7098	3.49133	20.8833	30.5904
Tpgs2	4.95169	4.87841	5.20328	4.31165	3.43674	4.43749	3.43024
Tph1	0.001	0.001	0.001	0.001	0.001	0.0530088	0.126955
Tph2	0.001	0.001	0.0385607	0.001	0.001	0.001	0.001
Tpi1	292.007	356.972	446.538	691.619	148.575	93.0751	514.153
Tpk1	0.719316	0.787704	0.673091	0.276039	2.65383	3.25641	1.44171
Tpm1	1871.81	293.425	364.782	366.312	309.179	182.33	4360.24
Tpm2	359.983	101.725	123.111	144.258	112.16	145.204	2312.88
Tpm3	250.736	473.016	343.879	183.9	104.245	128.79	90.624
Tpm4	350.659	161.985	121.343	114.618	300.221	133.57	74.1508
Tpmt	1.88597	0.403739	2.4559	1.75153	6.98351	4.36982	0.888565
Tpo	0.001	0.001	0.001	0.001	0.001	0.0139043	0.001
Tpp1	6.8142	33.7188	61.0384	10.9087	20.5336	22.5458	17.3154
Tpp2	15.4014	9.92642	9.59449	3.45024	21.1532	9.81431	2.23441
Tppp	0.167035	0.295379	0.192379	0.0335977	0.372513	0.826611	0.758499
Tppp2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tppp3	138.248	93.777	53.5674	134.457	111.235	111.763	260.683
Tpr	11.2728	6.78395	5.75744	5.49004	17.8391	6.93488	2.06873
Tpra1	4.51207	11.2721	20.4479	20.5224	4.42386	13.3576	16.8659
Tprg	0.001	0.001	0.001	0.001	0.001	0.189507	0.0618233
Tprgl	31.3282	56.3311	35.8689	34.1318	43.1894	71.2025	101.364
Tprkb	17.658	5.72623	6.85277	9.72784	19.512	12.2084	7.02668
Tprn	2.98548	5.9717	2.65641	3.66153	0.855499	2.05044	2.48602
Tpsab1	0.001	1.26439	0.001	0.001	0.306218	0.0938239	0.001
Tpsb2	0.0668755	2.90904	0.930274	0.001	0.307906	1.03774	2.03129
Tpsg1	0.001	0.001	0.001	0.001	0.001	0.001	0.0539753
Tpst1	21.5819	11.1136	4.80335	6.99976	25.4453	11.561	23.0015
Tpst2	40.0797	63.7133	42.8836	58.717	12.1051	24.3791	25.925
Tpt1	5856.89	4035.03	5353.36	5083.09	8700.22	7581.69	4710.34
Tpte	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tpx2	19.5487	28.1055	26.2849	28.9236	21.6448	14.1549	4.40133
Tra2a	102.199	28.5078	40.4062	44.3013	57.0341	73.9028	25.2289
Tra2b	130.76	57.4904	72.3147	44.7489	80.5319	69.3768	28.8549
Trabd	22.4471	23.3117	14.4469	29.3803	12.4144	15.0761	15.3577
Trabd2b	0.0817514	2.30625	0.0440379	0.25648	0.153054	0.22816	11.6299
Tradd	10.9651	11.8131	9.20851	16.8706	3.83572	4.63196	6.74488
Traf1	13.025	48.2267	12.2191	19.3356	3.20794	3.95609	1.60021
Traf2	16.019	13.6507	20.8266	38.4237	18.054	17.076	14.474
Traf3	6.76334	5.53729	4.7422	4.95028	7.97274	3.75032	5.3429
Traf3ip1	4.03854	1.31034	1.76274	1.04178	2.41385	3.83316	2.36002
Traf3ip2	0.833989	1.46016	1.05334	1.2551	1.88272	4.41225	3.73132
Traf3ip3	1.03887	2.63603	5.29263	1.26836	14.6093	23.2694	6.78013
Traf4	17.5158	19.8801	26.3176	66.7011	32.7077	24.8742	18.0774
Traf5	3.43406	3.80145	2.96195	1.15008	6.23711	2.9831	6.93415
Traf6	3.11869	6.7684	5.58528	2.01035	7.84086	5.43254	3.75249
Traf7	30.5937	32.656	21.5468	42.7017	34.974	30.4379	32.8373
Trafd1	5.63161	18.2976	51.176	21.4135	18.5441	24.8526	37.4641
Traip	7.22343	5.18446	3.18546	8.19923	2.2328	2.05492	2.05825
Trak1	8.61901	18.2227	8.79277	10.885	17.5222	11.1949	43.2072
Trak2	7.14266	6.39173	3.60162	3.99054	14.3289	7.79742	10.4332
Tram1	40.7834	31.7171	28.9518	24.1491	40.7882	35.6302	19.2197
Tram1l1	0.001	0.125164	0.138354	0.200825	1.37383	0.653158	0.137612
Tram2	1.29035	6.12875	2.6424	0.877204	3.24118	1.73873	4.8179
Trank1	0.0169254	0.001	0.001	0.001	0.108939	0.664585	0.185758
Trap1	64.5761	49.1461	51.4802	57.9922	56.315	48.7697	38.3523
Trap1a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Trappc1	39.7736	57.4049	138.379	86.9612	46.292	44.6102	37.3261
Trappc10	8.11314	9.6583	7.51074	6.76177	10.1177	10.0867	13.9009
Trappc11	4.92917	6.92019	5.5401	6.18931	8.89717	9.08685	6.4276
Trappc12	6.074	10.365	11.2026	10.5382	11.3599	12.9978	10.5718
Trappc13	13.9012	4.58191	5.86232	4.53539	13.1261	8.07437	3.03319
Trappc2	12.5594	2.32848	2.71563	3.85262	11.658	8.30125	3.03773
Trappc2l	48.4383	62.9051	96.2887	86.3781	37.0599	40.295	60.1776
Trappc3	37.4918	35.8808	40.7841	33.5589	40.5838	37.1556	34.1371
