tracking_id	locus	FAP 0D NTX	FAP 1D NTX	FAP 2D NTX	FAP 3D NTX	FAP 3D NTX	FAP 4D NTX	FAP 5D NTX	FAP 6D NTX	FAP 10D NTX
Thbs2	chr17:14665499-14694262	52.0071	24.5759	106.037	96.4456	113.895	288.697	314.04	266.664	268.141
Thbs3	chr3:89215186-89226837	73.9496	25.9592	59.9033	89.6602	89.5097	77.489	85.1395	65.5824	140.622
Thbs4	chr13:92751585-92794818	104.149	97.7316	214.956	261.098	381.849	1374.55	1457.59	880.865	1396.74
Theg	chr10:79576476-79587136	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0488702
Them4	chr3:94310131-94332532	10.3375	1.2187	5.74324	4.73058	3.36228	3.59831	4.6687	4.4902	2.512
Them5	chr3:94342098-94347352	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Them6	chr15:74721233-74724373	6.39648	16.2357	3.21877	4.0261	8.56899	1.87988	2.56377	2.87309	1.65167
Themis	chr10:28668394-28882749	0.001	0.001	0.001	0.001	0.001	0.001	0.0122589	0.001	0.0262525
Themis2	chr4:132782356-132796364	0.127345	0.165442	0.0497348	0.124753	0.0921024	0.182748	0.137461	0.297627	0.126088
Themis3	chr17:66555251-66594622	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Thg1l	chr11:45948153-45955494	2.33716	14.2516	7.80172	8.38306	1.99162	10.962	7.38962	8.77339	4.38668
Thnsl1	chr2:21205723-21215009	1.74413	0.940254	1.39501	0.721881	0.809971	1.00315	1.45315	1.39939	1.13792
Thnsl2	chr6:71128397-71144376	7.01352	4.88613	9.87336	5.95274	6.64298	3.68446	6.67953	4.84551	5.43257
Thoc1	chr18:9958179-9995484	5.62305	1.0278	8.07138	7.56118	1.77811	8.93452	6.75627	7.78714	3.35236
Thoc2	chrX:41794993-41911901	7.15655	0.280116	6.5785	6.15743	1.40708	7.06278	4.82834	7.97529	5.664
Thoc3	chr13:54458836-54468840	9.17302	19.0597	11.7079	8.23121	11.9578	15.3693	14.5933	12.0038	6.12102
Thoc5	chr11:4895342-4928865	8.91753	45.9565	12.6229	10.9548	15.0598	12.0044	12.0988	10.3307	5.54418
Thoc6	chr17:23668618-23673770	4.77388	15.5698	14.9507	12.5026	14.7932	7.68391	9.42785	8.60334	3.9989
Thoc7	chr14:13949013-13961225	54.353	10.9384	61.0262	43.1036	14.3589	45.2655	50.3035	51.9028	22.6318
Thop1	chr10:81070082-81082360	7.12991	198.961	15.4367	10.5999	30.787	12.6111	9.70306	5.22153	3.38559
Thpo	chr16:20724453-20734511	0.505078	0.125128	0.225517	0.0706706	0.0696217	0.001	0.111208	0.048105	0.118983
Thra	chr11:98741872-98765111	35.7001	20.6806	40.225	33.9019	45.922	18.2509	27.0066	31.7034	32.9468
Thrap3	chr4:126164082-126202710	25.9857	23.885	31.4337	24.8584	27.5123	34.9406	34.4715	40.7067	27.1071
Thrb	chr14:17660959-18038088	1.21594	0.001	1.05362	0.585651	0.274826	0.373613	0.489907	0.593777	1.39163
Thrsp	chr7:97412956-97417510	3.80143	0.001	0.135592	0.001	0.0840009	0.001	0.001	0.001	0.0565071
Thsd1	chr8:22227302-22261332	1.32412	2.09923	3.32513	3.37609	3.78139	1.40445	2.46882	2.31187	2.6085
Thsd4	chr9:59966930-60511035	0.224093	0.0877128	0.0684485	0.0998344	0.0421915	0.0252633	0.0566956	0.0822425	0.29053
Thsd7a	chr6:12311607-12749253	4.54662	0.294891	5.09242	4.75823	2.52014	2.21435	1.54496	1.8941	2.32297
Thsd7b	chr1:129273303-130219278	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Thtpa	chr14:55094783-55098995	2.26449	6.27025	2.74084	2.27405	4.55615	2.88522	3.87777	4.50419	4.52435
Thumpd1	chr7:119715093-119720765	15.197	9.23639	9.7326	11.2555	7.50177	17.4061	16.9322	15.2703	10.3549
Thumpd2	chr17:81026326-81065085	2.77241	1.82659	2.30776	2.27729	1.64179	1.08938	1.87266	2.79429	1.61988
Thumpd3	chr6:113046326-113068273	7.89885	4.77851	6.29875	6.17377	2.54212	6.97831	7.15368	8.39443	3.5764
Thy1	chr9:44043383-44048579	237.103	143.093	219.581	167.78	308.806	224.322	233.409	153.853	138.39
Thyn1	chr9:26999676-27007334	5.2903	17.8922	15.1331	10.1661	10.2078	14.6771	17.2917	11.7297	4.93632
Tia1	chr6:86404218-86433405	4.64405	0.834648	6.11181	4.88849	2.22549	4.81259	5.85782	7.10138	4.44073
Tial1	chr7:128439776-128461513	9.90978	8.06111	10.0227	11.2396	7.20584	12.9234	14.717	14.8241	8.41995
Tiam1	chr16:89787110-89974699	8.85002	3.8991	8.22566	5.85832	5.26483	5.49073	4.41745	3.86395	0.929973
Tiam2	chr17:3326572-3519397	1.31805	1.08114	4.66498	4.07408	3.35133	4.72716	3.26237	4.21673	4.01954
Ticam1	chr17:56269461-56276767	5.3395	8.35597	4.65743	3.67301	5.91293	3.62884	5.38052	3.98755	5.49621
Ticam2	chr18:46558230-46574533	0.04886	0.001	0.001	0.0478736	0.001	0.0701739	0.0301652	0.0654229	0.129169
Ticrr	chr7:79660195-79698145	0.0646604	1.55928	1.19321	0.528119	0.808063	1.53459	1.51282	1.27592	0.178475
Tie1	chr4:118471190-118489849	1.22338	0.880284	0.954667	0.359636	0.628124	0.175782	0.176321	1.2303	0.175305
Tifa	chr3:127789912-127798389	4.21952	0.76548	10.5527	8.64187	0.88866	1.37523	2.4588	2.14678	1.26463
Tifab	chr13:56173702-56178885	0.001	0.001	0.001	0.001	0.0222945	0.001	0.0428973	0.0310107	0.045925
Tigd2	chr6:59208869-59212033	6.87198	0.898455	4.36718	5.84564	1.64261	3.25087	4.91553	4.34774	4.92724
Tigd3	chr19:5891137-5894107	0.001	0.875167	0.0606353	0.151984	0.411913	0.001	0.215164	0.310088	0.358055
Tigd4	chr3:84593573-84597032	0.001	0.001	0.001	0.001	0.001	0.001	0.0141934	0.001	0.0151953
Tigd5	chr15:75909734-75914535	0.490158	0.676439	0.127455	0.288209	0.330109	0.187893	0.191844	0.219392	0.36765
Tigit	chr16:43648860-43664184	0.377878	0.001	0.001	0.001	0.0919625	0.001	0.231328	0.123471	0.246816
Timd2	chr11:46668959-46707104	0.001	0.001	0.001	0.001	0.001	0.254694	0.407007	0.388231	0.001
Timd4	chr11:46810798-46844333	0.001	0.001	0.001	0.001	0.001	0.001	0.0231984	0.001	0.001
Timeless	chr10:128232062-128252941	1.21195	9.72767	5.6715	4.28971	2.76685	4.34006	4.14737	4.08172	1.45455
Timm10	chr2:84827020-84830213	17.0959	68.946	15.3809	16.9974	22.0827	26.3471	18.1478	13.6575	6.59932
Timm10b	chr7:105640539-105641845	26.5245	75.9258	19.3512	20.217	46.5999	14.668	14.4874	14.9447	8.14473
Timm13	chr10:80899449-80900969	25.6393	258.102	45.3223	30.9514	56.3064	17.9115	17.3138	13.9805	9.71366
Timm17a	chr1:135301534-135313737	44.0938	57.56	45.1913	39.9946	33.3923	58.5277	39.4808	33.7262	15.8904
Timm17b	chrX:7899397-7907652	7.27177	52.0308	21.2347	14.1412	24.0206	11.9536	13.5192	9.64652	6.67108
Timm21	chr18:84947293-84951524	11.1637	2.12371	15.3293	8.35698	2.80056	12.1122	11.9812	12.1352	7.32704
Timm22	chr11:76407166-76416312	6.12325	12.6496	9.70207	6.52835	9.6635	7.35944	7.22094	6.39235	4.46213
Timm23	chr14:32180165-32201891	51.476	157.902	76.204	71.7911	98.026	99.4691	95.5871	83.5451	41.4907
Timm44	chr8:4259730-4275905	13.9336	11.7913	17.187	13.4624	9.48998	14.5369	13.5019	12.1759	8.21982
Timm50	chr7:28305825-28312046	19.6513	282.385	36.6452	21.2732	48.4026	20.6278	20.0528	13.91	7.75648
Timm8a1	chrX:134537257-134541629	13.0496	37.0247	21.7378	20.3193	11.2972	31.8807	21.9316	20.3951	6.02571
Timm8a2	chr14:122034673-122038422	0.200958	0.001	0.157882	0.001	0.001	0.001	0.001	0.001	0.065563
Timm8b	chr9:50603900-50605320	74.8672	37.0238	53.4526	46.421	35.84	43.6885	44.0977	34.1044	26.2539
Timm9	chr12:71123171-71136675	9.73241	12.2994	12.2211	9.99741	5.35329	13.5031	14.3838	9.2316	6.18608
Timmdc1	chr16:38497842-38522663	4.43074	5.08154	7.97756	6.19977	4.43045	7.60099	7.50869	6.4811	4.26392
Timp1	chrX:20870165-20874737	75.9643	3056.43	923.879	1189.52	1164.07	2437.25	2169.55	1484.21	173.863
Timp2	chr11:118301060-118355411	1004.4	63.8186	188.758	215.311	220.991	170.708	180.232	225.397	403.656
Timp3	chr10:86300411-86349505	295.192	6.04773	32.3445	24.6876	17.8645	18.8773	14.1579	15.0872	30.8121
Timp4	chr6:115245615-115251849	1.20773	0.0527051	0.472818	0.709443	0.409379	0.001	0.0371193	0.001	0.158674
Tinag	chr9:76951697-77045781	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tinagl1	chr4:130165599-130175122	3.55093	0.881181	0.793163	0.74525	1.14322	0.363568	0.260418	1.4063	0.362107
Tinf2	chr14:55679079-55681817	5.76367	30.3751	8.71581	6.77324	7.986	8.46311	7.80605	8.22841	3.38309
Tiparp	chr3:65528446-65555518	32.997	1.5404	59.9363	57.3393	7.91238	31.5127	15.717	15.4093	9.85916
Tipin	chr9:64281606-64304792	20.2074	21.2952	23.0781	16.9531	5.88153	24.8508	25.0733	24.6174	8.8006
Tiprl	chr1:165212285-165236958	10.9579	3.90887	10.03	7.89577	5.32427	9.75319	8.71764	8.77076	5.5917
Tirap	chr9:35184390-35200291	3.44171	2.14633	3.56791	3.5221	3.03741	3.35985	3.60212	4.19688	3.37129
Tjap1	chr17:46257850-46283026	5.71427	16.9916	13.3317	10.0689	9.00062	4.83665	6.55205	6.06933	4.95825
Tjp1	chr7:65296164-65371244	14.587	1.7163	9.0404	9.16092	5.23231	11.5228	8.91673	12.5872	12.6654
Tjp2	chr19:24094501-24225026	3.9854	8.2685	5.06447	4.79629	5.01999	7.31998	3.54682	3.13242	1.85558
Tjp3	chr10:81273199-81291267	0.105652	0.0228433	0.001	0.001	0.001	0.0379267	0.0163029	0.001	0.001
Tk1	chr11:117815518-117826014	3.13689	132.804	60.729	13.8917	27.4324	32.4956	30.52	24.7082	3.06065
Tk2	chr8:104226690-104248558	9.01728	6.3288	2.51827	3.51542	6.07888	3.55923	4.11598	4.11756	3.52258
Tkt	chr14:30549148-30574722	46.937	262.998	96.5574	50.3782	89.1856	44.4268	42.681	29.0201	14.2759
Tktl1	chrX:74177258-74208498	0.001	0.001	0.001	0.064292	0.001	0.0470858	0.001	0.0876193	0.001
Tktl2	chr8:66511739-66519199	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tlcd1	chr11:78178765-78180772	5.26817	12.6987	8.78397	6.47919	5.95885	3.37926	4.397	5.43471	4.1656
Tlcd2	chr11:75468078-75470644	6.19201	14.252	35.3826	22.6489	15.0305	7.79211	7.7155	8.24207	6.86982
Tle1	chr4:72117141-72200919	6.23343	2.64282	3.6264	2.71879	1.97646	1.3982	1.15764	1.42644	1.71645
Tle2	chr10:81575286-81590845	2.12491	3.1166	7.9444	9.36525	4.3051	0.794883	1.99645	3.85136	3.58387
Tle3	chr9:61372365-61418497	11.0452	10.479	8.42578	9.01614	14.068	5.18711	7.28128	7.08896	8.45879
Tle4	chr19:14448071-14597983	5.03793	0.372125	2.98813	2.19798	1.09571	0.818362	0.458426	0.440038	0.479504
Tle6	chr10:81590904-81600900	3.27061	5.07581	6.51944	4.00428	3.27669	0.937787	1.83886	1.68728	2.37114
Tlk1	chr2:70712407-70825480	11.5183	0.710248	10.2411	8.21568	3.67688	9.2047	9.40241	11.4291	9.5106
Tlk2	chr11:105181529-105283956	8.11914	1.00204	7.52205	7.90834	3.38923	9.14981	9.32771	9.18785	6.36233
Tll1	chr8:64014769-64205993	2.76718	0.576051	2.28262	1.68321	0.535491	1.55462	1.49395	3.0542	2.7578
Tll2	chr19:41083980-41206774	1.98496	0.326748	0.0737807	0.0926156	0.0227599	0.001	0.001	0.001	0.124959
Tln1	chr4:43531512-43562583	21.971	77.0223	44.1943	33.5851	82.9957	42.257	42.9862	31.8384	27.5687
Tln2	chr9:67217084-67559703	2.84955	8.24169	12.2173	12.0043	24.8107	20.3211	14.8338	13.6867	10.0416
Tlr1	chr5:64924679-64933558	0.118438	0.0256287	0.346866	0.0580143	0.0856332	0.0425004	0.109616	0.0791499	0.107539
Tlr11	chr14:50357913-50363663	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tlr12	chr4:128615445-128618619	0.001	0.001	0.001	0.0493025	0.0484763	0.0361319	0.001	0.001	0.0166263
Tlr13	chrX:106143274-106160493	0.393507	0.0679427	0.0614112	0.269922	0.227271	0.169637	0.243083	0.158333	0.104114
Tlr2	chr3:83836271-83841608	27.7442	1.58253	14.4576	11.0271	9.519	5.41311	6.19898	7.93946	3.82855
Tlr3	chr8:45395664-45410539	4.65851	0.188442	8.29146	11.6624	3.69516	7.68903	5.67779	6.05595	3.96102
Tlr4	chr4:66827810-66842796	20.9013	1.27902	7.51319	5.16061	2.31721	3.63572	3.86287	5.3787	10.136
Tlr5	chr1:182954787-182976044	1.44725	0.474582	0.740214	0.977943	1.73073	0.967558	1.17072	1.83728	2.1602
Tlr6	chr5:64953094-64960034	0.186475	0.107651	0.606866	0.608947	0.059935	0.89209	0.996956	0.954919	1.01562
Tlr7	chrX:167304930-167330528	0.126876	0.0182624	0.462066	0.248647	0.101796	0.577243	0.417929	0.481893	0.153818
Tlr8	chrX:167242731-167263788	0.0505877	0.001	0.001	0.001	0.001	0.108973	0.0468429	0.0338579	0.0167146
Tlr9	chr9:106222597-106226876	0.137415	0.001	0.0357516	0.001	0.0220562	0.001	0.0141421	0.001	0.0908429
Tlx1	chr19:45150714-45156943	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tlx2	chr6:83068324-83070225	0.001	0.155845	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tlx3	chr11:33200751-33203588	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tm2d1	chr4:98355369-98383265	20.388	2.02108	23.0718	19.5873	5.45127	12.9629	14.3408	22.3459	10.622
Tm2d2	chr8:25017210-25023260	57.2414	55.7982	75.4869	60.2711	52.1519	37.3344	42.8428	41.59	37.7785
Tm2d3	chr7:65693416-65701913	29.8692	39.2394	15.1763	13.0662	15.1066	10.7284	8.21554	11.2974	8.98119
Tm4sf1	chr3:57287063-57301919	36.3084	443.425	111.785	158.359	174.029	200.168	150.221	120.156	60.8594
Tm4sf19	chr16:32400505-32408227	0.001	0.001	0.001	0.001	0.001	0.001	0.0849129	0.001	0.001
Tm4sf20	chr1:82756648-82768456	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tm4sf4	chr3:57425409-57441675	0.001	0.001	0.095946	0.119958	0.001	0.175276	0.112966	0.001	0.080479
Tm4sf5	chr11:70505273-70511183	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tm6sf1	chr7:81859021-81884068	0.148552	0.001	0.232173	0.001	0.0716841	0.001	0.137358	0.148522	0.0244923
Tm6sf2	chr8:70072931-70080052	0.001	0.0526199	0.001	0.001	0.001	0.0862536	0.001	0.0797286	0.001
Tm7sf2	chr19:6062820-6067850	0.575012	3.5605	13.5035	2.70236	5.39944	1.89263	2.97008	2.51175	1.28491
Tm7sf3	chr6:146602275-146634592	28.0034	6.82026	19.8311	18.4336	14.3441	18.3827	21.1366	25.9994	26.7618
Tm9sf1	chr14:55635965-55643806	21.0506	26.5703	42.5413	39.7938	37.9635	45.2195	41.6653	43.6269	29.7859
Tm9sf2	chr14:122107081-122159603	62.8182	28.2244	68.2211	69.7405	36.9856	89.2288	76.3317	78.503	54.489
Tm9sf3	chr19:41210841-41264004	48.709	4.36751	54.7846	56.332	20.2021	74.1651	69.2863	75.8654	46.9082
Tm9sf4	chr2:153161300-153210463	15.7952	36.5322	23.9544	21.6847	42.7048	26.7797	29.9843	27.3871	27.4994
Tma16	chr8:66476345-66486507	9.15478	4.59238	8.20689	8.63867	4.52678	10.1501	8.82032	8.04738	3.04967
Tma7	chr9:109077987-109082381	129.18	135.097	107.021	96.046	87.1108	108.089	117.706	135.289	55.3055
Tmbim1	chr1:74288246-74304336	65.6367	92.3273	39.759	41.274	63.0563	29.1585	27.0884	27.8197	24.537
Tmbim4	chr10:120208825-120224897	61.5844	47.9456	55.2681	41.6716	46.7749	38.955	42.1728	42.6704	27.1978
Tmbim6	chr15:99392946-99410049	98.5097	191.351	153.273	160.819	243.408	117.769	139.609	124.053	82.1504
Tmc1	chr19:20783457-20954202	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmc2	chr2:130195193-130264445	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmc3	chr7:83584930-83623709	0.255436	0.157452	0.113883	0.178796	0.544332	0.996446	0.890555	0.342767	0.857065
Tmc4	chr7:3665753-3677553	0.971352	0.240556	0.325247	0.475763	0.435088	0.149306	0.278083	0.55542	0.389097
Tmc5	chr7:118597296-118675085	0.001	0.001	0.001	0.0537387	0.001	0.001	0.0259189	0.001	0.001
Tmc6	chr11:117765984-117780683	2.59019	11.7047	8.49873	9.93493	18.6154	4.51007	5.39811	4.7583	5.6353
Tmc7	chr7:118535843-118584686	0.420002	0.377475	0.928399	1.61205	0.623076	0.528214	0.497412	0.704678	0.578983
Tmc8	chr11:117782296-117793137	0.180048	0.103913	0.281244	0.294113	0.0867902	0.001	0.0370261	0.0400949	0.0792577
Tmcc1	chr6:116018617-116193374	5.78348	1.16391	3.44678	4.0639	2.45309	4.23653	4.76424	4.82165	4.62416
Tmcc2	chr1:132356314-132391281	6.15975	13.3476	7.21195	5.57831	6.92129	4.99367	4.17799	3.18788	4.3186
Tmcc3	chr10:94514856-94590954	14.8883	2.58205	5.43224	3.93112	3.81764	5.00709	5.75811	6.10451	5.74932
Tmco1	chr1:167308669-167333978	15.8194	5.01988	20.5149	16.846	10.1824	17.5077	20.0817	17.1515	8.3507
Tmco2	chr4:121105650-121109226	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmco3	chr8:13288012-13322924	6.79728	4.54791	8.3061	6.38922	5.87327	6.25577	6.79662	7.09909	5.59933
Tmco4	chr4:138972904-139059171	4.84432	16.5404	7.2259	5.16954	9.58627	4.13339	4.26433	3.30799	4.48587
Tmco5	chr2:116878690-116892500	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmco5b	chr2:113285731-113297190	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmco6	chr18:36735069-36742391	3.29935	4.06354	3.7986	2.2439	2.70126	1.1819	2.03168	2.55792	1.26742
Tmed1	chr9:21507379-21510186	18.4037	37.7793	52.5236	29.435	23.8454	27.8921	29.6635	27.6929	22.0136
Tmed10	chr12:85340613-85374717	98.268	52.084	104.866	97.5686	75.8443	95.5657	94.8636	90.8569	68.6167
Tmed11	chr5:108777234-108795363	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmed2	chr5:124540790-124550503	205.577	89.6274	239.238	257.907	163.917	331.115	340.236	316.481	168.457
Tmed3	chr9:89699202-89705043	149.349	192.135	229.887	267.527	321.57	256.41	293.588	245.601	182.459
Tmed4	chr11:6270713-6274837	35.7207	18.4373	16.6881	17.1344	19.428	11.4904	14.3668	14.6937	18.5952
Tmed5	chr5:108121646-108132591	14.5485	0.884877	17.9295	20.402	3.18516	21.2676	13.1907	13.5593	3.78006
Tmed6	chr8:107061483-107065644	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.070328
Tmed7	chr18:46585927-46597535	43.0748	5.39389	50.8811	40.6718	14.6858	54.0327	42.187	42.7077	28.7344
Tmed8	chr12:87166241-87200229	3.11122	1.25604	2.98183	2.30817	1.69274	3.77582	3.81457	3.90967	3.4207
Tmed9	chr13:55593134-55597694	80.8382	150.018	232.174	205.343	159.328	254.54	245.326	194.095	130.788
Tmeff1	chr4:48585192-48663131	7.37739	0.143965	0.830731	2.66945	1.05775	8.65431	8.01337	8.60585	6.09667
Tmeff2	chr1:50927522-51187270	38.0226	1.99973	21.9339	17.9499	13.142	7.88008	7.4375	6.83645	5.29761
Tmem100	chr11:90030347-90036505	273.478	2.34394	14.2004	20.3737	15.2185	13.0736	20.9592	19.6589	15.8134
Tmem101	chr11:102152546-102156407	2.46381	12.5987	6.37086	5.55928	8.96477	2.99062	5.86528	7.31246	5.81219
Tmem102	chr11:69803594-69805624	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Tmem104	chr11:115187486-115247025	2.68478	6.51812	2.98066	3.30561	9.40615	2.72107	3.60509	2.74919	3.65566
Tmem106a	chr11:101582241-101591785	13.8848	11.1776	18.8193	21.5121	21.7015	9.24758	13.0596	8.64602	6.54258
Tmem106b	chr6:13069758-13089269	22.2279	0.805444	18.5328	13.7786	4.49404	13.7728	12.4126	18.299	18.0012
Tmem106c	chr15:97964228-97970286	16.6609	13.7228	16.1254	9.05608	13.1652	5.97882	9.5065	7.30969	9.52587
Tmem107	chr11:69070808-69073293	16.9439	13.3121	10.0822	10.1287	15.6014	7.14058	6.30152	8.70915	5.87015
Tmem108	chr9:103482935-103761837	0.001	0.001	0.001	0.001	0.001	0.001	0.0265189	0.0863306	0.0425894
Tmem109	chr19:10870660-10881743	43.9853	185.833	55.6393	39.1329	64.8897	42.8296	43.6794	31.5977	24.8843
Tmem11	chr11:60864451-60879038	34.7464	60.8056	20.7221	20.2348	33.6009	24.523	19.0725	14.6593	9.4683
Tmem110	chr14:30825593-30877210	6.61228	8.4013	4.82948	5.44092	6.5908	3.80612	5.96877	4.63076	4.07825
Tmem115	chr9:107533944-107538656	12.4075	63.7948	13.3397	12.0798	29.0311	11.6472	12.5611	10.2231	10.8102
Tmem116	chr5:121452708-121495421	0.001	0.001	0.108144	0.001	0.001	0.001	0.0423676	0.181962	0.045258
Tmem117	chr15:94629184-95096097	0.86798	0.001	0.0903757	0.113383	0.001	0.166134	0.053558	0.116039	0.152859
Tmem119	chr5:113793728-113800352	17.2392	30.4388	39.6197	66.2255	114.826	48.7004	64.6436	42.8165	66.2064
Tmem120a	chr5:135735489-135744172	12.7545	102.586	24.4506	19.79	31.9022	18.329	22.1659	14.8542	10.1485
Tmem120b	chr5:123076274-123117445	0.981444	3.06292	2.86045	2.79622	4.74128	3.64407	3.98383	4.56728	2.55638
Tmem121	chr12:113185902-113189522	0.632018	14.7711	1.4012	1.23774	4.53444	0.452468	0.453672	0.349164	0.623581
Tmem123	chr9:7764076-7794332	51.0957	4.86638	53.8385	45.8384	14.8868	62.2687	58.2286	69.5666	30.9402
Tmem125	chr4:118540940-118543726	0.001	0.038725	0.001	0.0872794	0.001	0.001	0.10977	0.001	0.0293494
Tmem126a	chr7:90450711-90457208	25.2905	15.5713	44.5535	35.2513	19.3465	35.7507	35.432	26.7198	13.2613
Tmem126b	chr7:90468828-90475995	7.56485	1.43331	14.443	10.1464	2.53003	8.30577	8.65244	12.6534	6.1271
Tmem127	chr2:127247974-127260764	18.8453	19.9949	19.3341	20.6752	27.3062	22.7681	28.1819	26.9711	26.0736
Tmem128	chr5:38260374-38269618	14.1047	12.023	26.2449	17.9753	11.3143	20.2484	19.9597	22.2808	8.5342
Tmem129	chr5:33653215-33657832	8.224	9.75077	11.2033	7.55682	9.51634	9.39517	12.0244	11.0145	8.06455
Tmem130	chr5:144735914-144761578	0.001	0.001	0.001	0.001	0.001	0.0422895	0.0181775	0.001	0.0194546
Tmem131	chr1:36792188-36939527	14.4577	3.65068	11.6443	10.6564	13.6609	14.6301	11.7579	14.5271	13.0663
Tmem132a	chr19:10857828-10869779	1.68562	9.70275	8.92503	10.6688	10.4637	6.21701	6.10459	5.64581	7.31864
Tmem132b	chr5:125532417-125792583	0.0388645	0.001	0.0151504	0.001	0.00933873	0.001	0.00600928	0.001	0.0128752
Tmem132c	chr5:127241825-127565790	2.54134	0.0396032	0.406013	0.450098	0.250358	0.110047	0.13247	0.102823	0.526958
Tmem132d	chr5:127783490-128433077	0.001	0.001	0.001	0.001	0.001	0.001	0.0113766	0.001	0.001
Tmem132e	chr11:82388899-82446327	0.001	0.331836	0.0599921	0.113013	0.314518	0.193354	0.474977	0.232058	0.216154
Tmem134	chr19:4125959-4132307	17.2876	51.8922	23.611	17.5861	29.5144	15.6211	16.4301	14.8761	12.4227
Tmem135	chr7:89139720-89338787	7.94138	3.22561	10.2512	10.8521	5.68307	7.30812	7.40995	6.55928	4.92479
Tmem136	chr9:43108652-43116570	2.17954	0.156927	1.1341	1.77969	0.896427	0.652272	0.995397	0.912545	2.04129
Tmem138	chr19:10570884-10577097	8.60696	18.4543	9.90683	6.85277	11.0184	9.83692	9.48998	9.53052	4.11439
Tmem139	chr6:42261969-42264555	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.151034
Tmem140	chr6:34863145-34874946	0.80345	0.0535157	0.386172	0.48438	0.268162	0.443508	0.533771	0.412839	1.14246
Tmem141	chr2:25620065-25622005	2.63684	5.64511	5.79517	3.67558	3.92265	2.8963	2.70356	2.67816	2.97851
Tmem143	chr7:45897068-45917413	1.9629	8.61223	4.956	3.32777	5.72018	2.27373	3.4203	2.0124	1.86691
Tmem144	chr3:79813152-79842662	0.001	0.0925156	0.333512	0.0696867	0.0343207	0.408197	0.307027	0.47443	0.140786
Tmem145	chr7:25306107-25316195	0.001	0.215258	0.0554288	0.001	0.0684477	0.001	0.001	0.001	0.001
Tmem147	chr7:30727700-30729534	54.2194	196.071	47.1699	44.2247	78.4865	39.6556	47.1573	40.9967	30.1708
Tmem14a	chr1:21218630-21230167	3.66517	0.069907	4.62414	3.11895	0.386951	1.47876	2.58977	2.61665	2.66075
Tmem14c	chr13:41016249-41022582	33.1407	140.199	106.814	77.5843	81.2285	83.5406	82.8389	75.4538	40.8436
Tmem150a	chr6:72355482-72359762	13.3709	12.7344	11.5209	20.7929	21.5869	10.6141	13.7169	13.5407	14.5142
Tmem150b	chr7:4706831-4725251	0.113862	0.172425	0.26674	0.223108	0.384113	0.040865	0.0526964	0.114184	0.207748
Tmem150c	chr5:100077872-100159808	0.25943	0.001	0.0810166	0.001	0.001	0.111761	0.0640549	0.0347189	0.4114
Tmem151a	chr19:5079336-5085477	0.001	0.001	0.093799	0.0392631	0.001	0.001	0.001	0.001	0.0530027
Tmem151b	chr17:45541939-45549677	0.0323288	0.0278832	0.0756569	0.031682	0.031103	0.0232367	0.0998961	0.0434133	0.0962846
Tmem154	chr3:84666191-84704575	0.381297	0.144173	0.669673	1.12081	1.51495	1.09533	0.750408	1.02132	0.866354
Tmem158	chr9:123259056-123260789	30.5676	6.96252	8.07038	8.12109	7.97008	1.58854	1.24658	0.960381	2.09466
Tmem159	chr7:120102425-120120986	67.1756	11.5364	21.932	20.8934	18.4377	20.816	25.0059	24.6108	20.0322
Tmem160	chr7:16452778-16455490	15.9844	106.225	28.2468	23.1053	29.9767	4.94149	5.58732	5.86138	5.50313
Tmem161a	chr8:70172410-70183663	5.56562	14.2103	9.3595	7.18326	7.2453	6.87727	6.39133	5.47728	5.14419
Tmem161b	chr13:84222295-84295966	2.42201	0.415812	3.4733	3.84532	0.926159	3.15678	3.37473	3.41362	2.02774
