tracking_id	Muscle D0 NTX	Muscle 3D NTX (a)	Muscle 3D NTX (b)	Muscle 4D NTX	Muscle 5D NTX	Muscle 6D NTX	Muscle 10D NTX
Usp51	0.001	0.477222	0.044037	0.121735	0.119684	0.001	0.0913255
Usp53	5.69684	2.43664	0.440346	1.28272	2.11765	0.859456	3.34463
Usp54	22.8303	1.50485	2.26428	1.93898	4.28607	3.49863	5.84225
Usp6nl	5.30853	7.99656	3.29326	3.39607	4.95598	4.20888	7.34913
Usp7	33.7919	32.6877	18.5294	18.7833	31.3885	24.2733	34.0162
Usp8	20.4742	20.7565	7.15865	13.7253	20.1309	17.4603	36.6201
Usp9x	22.4378	22.8786	8.41733	13.2612	25.3533	16.2997	25.1088
Usp9y	0.001	0.001	0.001	0.0159559	0.001	0.001	0.001
Uspl1	18.5329	11.7882	11.8927	8.60794	10.7597	12.7823	8.69
Ust	3.17681	3.20866	3.60303	7.71368	9.81446	6.36248	3.51045
Utf1	0.12107	0.14227	0.046156	0.001	0.001	0.001	0.0636116
Utp11l	36.3117	73.7334	45.6753	41.3241	44.795	42.3242	80.6681
Utp14a	14.4683	17.6677	10.1139	10.6238	19.5786	15.5773	11.1611
Utp14b	9.38748	3.16019	1.20088	1.77052	5.7803	3.36404	2.9172
Utp15	8.28123	8.33117	7.75182	6.15784	8.83696	8.61163	7.45221
Utp18	9.93572	31.1477	12.5811	12.9892	18.9073	18.4679	18.049
Utp20	6.22759	16.065	13.4989	11.5764	12.7663	9.60014	7.10095
Utp23	0.777086	3.14807	2.17021	2.41623	2.82402	3.07552	3.36347
Utp3	16.2283	42.3569	31.5961	22.35	34.0821	34.323	45.3026
Utp6	16.67	29.2161	16.2298	14.3134	22.8675	22.6929	27.3439
Utrn	29.4706	13.1554	7.41577	8.22065	14.5437	10.5016	19.2461
Uts2	0.001	0.376285	0.001	0.001	0.001	0.001	0.001
Uts2d	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Uts2r	0.001	0.001	0.089472	0.001	0.001	0.001	0.001
Uty	4.3329	2.86369	0.443237	1.04985	3.89477	2.6748	4.15912
Uvrag	8.4361	5.94658	6.13107	7.04099	8.30727	10.3403	10.1128
Uvssa	2.09965	0.893514	0.396442	0.636059	1.89456	1.31536	3.17136
Uxs1	19.2134	44.8871	14.7599	40.4779	63.3787	62.8431	25.4274
Uxt	13.2956	23.4633	31.1278	28.0221	15.5713	19.6358	10.8824
V1ra8	0.001	0.001	0.001	0.001	0.001	0.001	0.001
V1rd18	0.001	0.001	0.001	0.001	0.001	0.001	0.001
V1rd19	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vac14	6.08482	15.0711	24.2144	14.6319	11.3737	12.5588	7.87816
Vamp1	0.324057	0.001	0.134482	0.147461	0.558706	0.0919459	0.393503
Vamp2	42.5261	10.2237	19.8955	13.3142	25.1355	20.6198	33.1942
Vamp3	23.1284	60.2596	31.1529	50.5034	62.4751	56.9454	38.0897
Vamp4	6.49193	3.11915	0.65836	2.24802	5.9676	4.04918	7.41819
Vamp5	3.58306	23.083	39.1575	29.0816	16.7061	21.0903	3.6587
Vamp7	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vamp8	21.8208	53.4033	68.5499	84.5277	52.3408	67.7127	36.9396
Vangl1	2.08474	2.60171	2.80272	2.72487	3.78299	4.48267	4.32558
Vangl2	1.44326	2.50684	5.31724	4.65766	3.76655	2.47797	2.60177
Vapa	81.5438	149.568	82.0011	90.4559	158.01	125.979	116.923
Vapb	9.71196	9.4663	9.57663	12.4779	9.99383	12.1707	7.41192
Vars	11.6112	77.0944	164.23	89.1625	34.8166	36.9667	9.81197
Vars2	2.24753	5.93967	14.4112	8.20285	3.12504	3.88759	1.01258
Vash1	0.563488	0.66081	1.45954	2.54169	3.50891	2.48071	0.873976
Vash2	1.65541	29.6239	29.3284	10.8647	15.6218	20.8973	16.4824
Vasn	0.680671	12.6359	8.75774	34.0462	10.557	12.9982	12.4335
Vasp	6.72551	110.368	74.4115	100.026	68.3883	94.954	12.9434
Vat1	8.91072	41.877	110.902	92.6725	52.318	55.5467	13.8792
Vat1l	3.92165	0.325686	0.525067	1.01579	0.381242	0.078902	0.254374
Vaultrc5	0.001	1.5325	0.516283	2.15015	0.892995	5.02891	0.001
Vav1	3.15061	0.001	0.0117774	0.0965923	0.706502	0.490963	1.40352
Vav2	3.43201	3.3408	4.68227	3.74094	4.5624	4.89501	2.48514
Vav3	8.525	3.53936	1.04592	2.41575	7.30047	4.80722	5.13094
Vax1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vax2	0.001	0.001	0.0859821	0.118914	0.001	0.001	0.0592742
Vax2os	0.001	0.001	0.001	0.001	0.001	0.001	0.122673
Vbp1	26.5707	68.6202	7.15624	25.7952	53.4916	47.7128	53.1104
Vcam1	135.895	107.35	64.0257	146.677	227.143	147.129	182.987
Vcan	1.04653	13.943	8.48538	21.0105	37.5859	23.7195	16.4806
Vcl	29.367	105.627	78.2203	69.7514	87.0645	92.4536	136.435
Vcp	97.3345	291.039	359.438	259.449	250.986	240.183	108.254
Vcpip1	7.06393	6.69581	1.88313	2.87977	6.95844	7.50183	9.1278
Vdac1	49.6523	311.575	437.888	312.24	240.309	227.831	151.01
Vdac2	68.332	289.479	285.345	203.434	159.615	186.725	154.331
Vdac3	38.4554	221.317	186.131	203.005	175.327	180.257	68.3029
Vdr	0.001	0.237481	0.404576	1.84328	2.4226	0.856248	0.0756979
Vegfa	20.3641	19.3172	7.96701	9.05736	6.66248	4.71734	10.6769
Vegfb	10.9099	17.4619	36.8877	12.1353	9.26475	10.8361	10.0638
Vegfc	6.2678	2.0668	1.46983	4.95034	6.43371	6.34174	4.39405
Veph1	0.0435337	0.0586149	0.00730803	0.0201938	0.0044272	0.001	0.0860483
Vezf1	43.555	14.5406	6.52102	12.2048	20.9196	15.8707	28.5254
Vezt	2.44362	5.73226	5.61661	5.10536	6.59472	6.58942	3.33717
Vgf	0.0506695	0.0594574	0.403053	0.159158	0.001	0.001	0.0530905
Vgll1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vgll2	97.8143	44.7739	76.7151	26.7259	26.449	30.5101	66.3506
Vgll3	24.058	32.8002	13.1908	19.8781	38.578	25.3667	27.0872
Vgll4	49.3633	10.4408	13.7394	25.4845	19.7943	19.8089	8.88403
Vhl	5.56763	5.64699	5.91391	7.2102	8.55364	9.51433	5.01721
Vil1	0.123041	0.001	0.001	0.001	0.0844839	0.001	0.001
Vill	0.440179	1.03292	2.29955	2.34892	0.936985	1.69691	0.126885
Vim	382.194	4117.13	7631.44	3526.18	2262.91	2164.28	2147.68
Vimp	19.7297	46.5035	27.2121	38.3794	41.1644	46.7222	37.2018
Vip	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vipas39	9.76602	11.6444	14.8058	12.7911	15.2062	18.4731	10.4175
Vipr1	0.358169	0.0900163	0.203041	0.240466	0.351262	0.641431	0.348117
Vipr2	1.24106	1.45593	3.48599	1.37636	5.5517	2.13585	1.2012
Vit	2.09063	0.001	0.0358736	0.0508776	0.0650534	0.107314	0.669923
Vkorc1	56.1095	23.2254	39.1676	59.6904	44.8283	58.4477	75.2056
Vkorc1l1	9.63171	15.3657	12.4623	18.0719	18.6163	12.0315	37.1721
Vldlr	5.62429	0.899883	0.269899	0.502334	0.677412	0.653569	1.11032
Vma21	24.539	30.3073	8.14664	17.7457	33.5696	27.5857	44.6726
Vmac	4.50387	1.16749	3.76633	2.50335	3.18807	3.73611	2.39703
Vmn1r-ps103	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r-ps79	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r-ps79	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r10	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r100	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r100	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r101	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r103	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r104	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r11	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r111	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r111	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r111	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r112	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r113	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r114	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r115	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r116	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r117	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r119	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r12	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r120	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r121	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r122	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r123	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r124	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r125	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r126	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r127	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r128	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r129	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r13	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r130	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r132	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r132	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r135	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r137	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r139	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r139	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r14	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r143	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r148	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r149	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r15	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r151	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r152	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r155	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r157	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r158	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r159	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r16	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r160	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r163	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r165	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r165	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r167	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r168	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r169	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r17	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r170	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r171	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r172	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r173	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r174	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r175	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r176	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r177	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r178	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r179	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r18	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r180	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r181	0.001	0.001	0.0995399	0.001	0.001	0.001	0.0685598
Vmn1r183	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r184	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r185	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r186	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r186	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r187	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r187	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r188	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r189	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r19	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r191	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r192	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r193	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r194	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r195	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r196	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r197	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r198	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r199	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r20	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r200	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r201	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r202	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r203	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r204	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r205	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r206	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r207-ps	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r208	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r209	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r21	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r210	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r211	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r212	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r213	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r214	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r215	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r216	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r217	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r218	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r219	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r22	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r220	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r221	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r222	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r223	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r224	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r225	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r226	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r227	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r228	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r229	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r23	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r230	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r231	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r232	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r233	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r234	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r235	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r236	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r237	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r238	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r24	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r25	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r26	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r27	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r28	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r29	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r3	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r30	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r31	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r32	0.001	0.0623493	0.001	0.001	0.001	0.001	0.001
Vmn1r33	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r34	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r35	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r36	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r37	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r38	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r39	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r40	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r41	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r42	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r43	0.001	0.31302	0.10164	0.001	0.0915347	0.294697	0.001
Vmn1r44	0.001	0.184041	0.0598597	0.001	0.001	0.001	0.001
Vmn1r45	0.001	0.0460613	0.001	0.001	0.001	0.001	0.0205595
Vmn1r46	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r47	0.001	0.001	0.001	0.001	0.001	0.001	0.0823499
Vmn1r48	0.001	0.189937	0.001	0.001	0.001	0.001	0.001
Vmn1r49	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r5	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r50	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r51	0.330806	0.001	0.001	0.001	0.001	0.001	0.0288897
Vmn1r52	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r53	0.001	0.147889	0.0959907	0.132775	0.172995	0.001	0.330653
Vmn1r54	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r55	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r56	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r57	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r58	3.248	1.15745	0.39482	0.579239	1.90547	2.02416	2.4702
Vmn1r59	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r60	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r61	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r62	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r62	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r63	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r63	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r64	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r65	0.0480804	0.0282082	0.00910399	0.001	0.0330166	0.001	0.0251862
Vmn1r66	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r67	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r68	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r69	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r7	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r70	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r71	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r72	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r73	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r74	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r75	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r76	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r77	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r78	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r79	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r8	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r80	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r81	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r82	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r83	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r84	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r85	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r86	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r87	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r88	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r89	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r9	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r90	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Vmn1r91	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r94	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r94	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn1r95	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r-ps11	0.001	0.001	0.001	0.001	0.001	0.001	0.0151194
Vmn2r-ps129	0.158506	0.242969	0.270887	0.001	0.0544439	0.001	0.429545
Vmn2r-ps159	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r-ps54	0.001	0.001	0.001	0.001	0.0298249	0.001	0.001
Vmn2r-ps60	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r1	0.206883	0.110339	0.0178042	0.001	0.193723	0.001	0.123145
Vmn2r10	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r100	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r101	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r102	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r103	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r104	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r105	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r106	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r107	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r108	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r109	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r11	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r110	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r111	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r112	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r113	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r114	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r115	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r116	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r117	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r118	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r12	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r120	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r121	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r122	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r123	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r124	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r13	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r14	0.001	0.001	0.001	0.001	0.0174415	0.001	0.001
Vmn2r15	0.001	0.118174	0.001	0.0527208	0.0518684	0.001	0.0263797
Vmn2r16	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r17	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r18	0.0544909	0.001	0.001	0.001	0.0374216	0.001	0.001
Vmn2r19	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r20	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r21	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r22	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r23	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r24	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r25	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r26	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r27	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r28	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r29	1.50341	0.302259	0.261979	0.37597	0.705978	0.598793	1.30402
Vmn2r3	0.028986	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r30	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r31	0.0374857	0.00837838	0.001	0.013082	0.0196129	0.001	0.00701352
Vmn2r32	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r33	0.001	0.001	0.001	0.001	0.00490321	0.001	0.001
Vmn2r34	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Vmn2r35	0.001	0.001	0.001	0.001	0.001	0.001	0.001
